student_id,academic_year,programme_code,programme_year,status,status_change_at
516,1047-48,2.2.19,1,enrolled,1047-09-01
517,1047-48,2.3.22,1,enrolled,1047-09-01
518,1047-48,2.1.16,1,enrolled,1047-09-01
519,1047-48,1.2.4,1,enrolled,1047-09-01
520,1047-48,3.3.32,1,enrolled,1047-09-01
521,1047-48,3.2.30,1,enrolled,1047-09-01
522,1047-48,1.4.10,1,enrolled,1047-09-01
523,1047-48,1.3.9,1,enrolled,1047-09-01
524,1047-48,1.1.3,1,enrolled,1047-09-01
525,1047-48,2.3.23,1,enrolled,1047-09-01
526,1047-48,2.3.23,1,enrolled,1047-09-01
527,1047-48,2.4.25,1,enrolled,1047-09-01
528,1047-48,1.5.12,1,enrolled,1047-09-01
529,1047-48,3.3.32,1,enrolled,1047-09-01
530,1047-48,2.3.21,1,enrolled,1047-09-01
531,1047-48,2.3.23,1,enrolled,1047-09-01
532,1047-48,4.2.36,1,enrolled,1047-09-01
533,1047-48,1.1.1,1,enrolled,1047-09-01
534,1047-48,4.4.44,1,enrolled,1047-09-01
535,1047-48,4.2.37,1,enrolled,1047-09-01
536,1047-48,1.1.3,1,enrolled,1047-09-01
537,1047-48,4.3.41,1,enrolled,1047-09-01
538,1047-48,4.3.39,1,enrolled,1047-09-01
539,1047-48,4.3.40,1,enrolled,1047-09-01
540,1047-48,2.3.22,1,enrolled,1047-09-01
541,1047-48,4.3.40,1,enrolled,1047-09-01
542,1047-48,3.2.29,1,enrolled,1047-09-01
543,1047-48,1.2.6,1,enrolled,1047-09-01
544,1047-48,1.2.5,1,enrolled,1047-09-01
545,1047-48,2.2.18,1,enrolled,1047-09-01
546,1047-48,3.2.30,1,enrolled,1047-09-01
547,1047-48,1.3.8,1,enrolled,1047-09-01
548,1047-48,1.1.3,1,enrolled,1047-09-01
549,1047-48,4.2.37,1,enrolled,1047-09-01
550,1047-48,2.1.17,1,enrolled,1047-09-01
551,1047-48,4.1.33,1,enrolled,1047-09-01
552,1047-48,1.1.1,1,enrolled,1047-09-01
553,1047-48,2.2.19,1,enrolled,1047-09-01
554,1047-48,1.5.12,1,enrolled,1047-09-01
555,1047-48,4.3.41,1,enrolled,1047-09-01
556,1047-48,1.5.12,1,enrolled,1047-09-01
557,1047-48,2.2.19,1,enrolled,1047-09-01
558,1047-48,4.2.38,1,enrolled,1047-09-01
559,1047-48,4.2.36,1,enrolled,1047-09-01
560,1047-48,1.1.2,1,enrolled,1047-09-01
561,1047-48,4.1.34,1,enrolled,1047-09-01
562,1047-48,2.2.19,1,enrolled,1047-09-01
563,1047-48,3.2.29,1,enrolled,1047-09-01
564,1047-48,1.1.2,1,enrolled,1047-09-01
565,1047-48,2.2.18,1,enrolled,1047-09-01
566,1047-48,2.4.25,1,enrolled,1047-09-01
567,1047-48,1.5.13,1,enrolled,1047-09-01
568,1047-48,2.1.16,1,enrolled,1047-09-01
569,1047-48,3.2.30,1,enrolled,1047-09-01
570,1047-48,3.2.29,1,enrolled,1047-09-01
571,1047-48,2.2.20,1,enrolled,1047-09-01
572,1047-48,3.1.28,1,enrolled,1047-09-01
573,1047-48,2.1.16,1,enrolled,1047-09-01
574,1047-48,2.1.17,1,enrolled,1047-09-01
575,1047-48,3.2.29,1,enrolled,1047-09-01
576,1047-48,2.1.16,1,enrolled,1047-09-01
577,1047-48,1.1.2,1,enrolled,1047-09-01
578,1047-48,4.2.38,1,enrolled,1047-09-01
579,1047-48,2.3.21,1,enrolled,1047-09-01
580,1047-48,1.1.2,1,enrolled,1047-09-01
581,1047-48,1.1.3,1,enrolled,1047-09-01
582,1047-48,2.4.25,1,enrolled,1047-09-01
583,1047-48,4.4.42,1,enrolled,1047-09-01
584,1047-48,4.3.40,1,enrolled,1047-09-01
585,1047-48,1.1.2,1,enrolled,1047-09-01
586,1047-48,4.1.33,1,enrolled,1047-09-01
587,1047-48,4.3.41,1,enrolled,1047-09-01
588,1047-48,2.4.26,1,enrolled,1047-09-01
589,1047-48,2.2.19,1,enrolled,1047-09-01
590,1047-48,3.3.32,1,enrolled,1047-09-01
591,1047-48,4.3.40,1,enrolled,1047-09-01
592,1047-48,4.3.40,1,enrolled,1047-09-01
593,1047-48,2.1.16,1,enrolled,1047-09-01
594,1047-48,4.3.40,1,enrolled,1047-09-01
595,1047-48,1.2.4,1,enrolled,1047-09-01
596,1047-48,1.2.5,1,enrolled,1047-09-01
597,1047-48,4.3.40,1,enrolled,1047-09-01
598,1047-48,3.1.27,1,enrolled,1047-09-01
599,1047-48,3.3.31,1,enrolled,1047-09-01
600,1047-48,4.1.34,1,enrolled,1047-09-01
601,1047-48,3.2.29,1,enrolled,1047-09-01
602,1047-48,1.2.4,1,enrolled,1047-09-01
603,1047-48,1.3.8,1,enrolled,1047-09-01
604,1047-48,2.1.15,1,enrolled,1047-09-01
605,1047-48,1.1.2,1,enrolled,1047-09-01
606,1047-48,4.3.40,1,enrolled,1047-09-01
607,1047-48,4.2.37,1,enrolled,1047-09-01
608,1047-48,4.1.33,1,enrolled,1047-09-01
609,1047-48,1.3.9,1,enrolled,1047-09-01
610,1047-48,4.3.41,1,enrolled,1047-09-01
611,1047-48,3.3.31,1,enrolled,1047-09-01
612,1047-48,1.4.10,1,enrolled,1047-09-01
613,1047-48,4.3.40,1,enrolled,1047-09-01
614,1047-48,3.3.31,1,enrolled,1047-09-01
615,1047-48,2.1.16,1,enrolled,1047-09-01
616,1047-48,2.3.21,1,enrolled,1047-09-01
617,1047-48,4.2.36,1,enrolled,1047-09-01
618,1047-48,1.5.14,1,enrolled,1047-09-01
619,1047-48,2.1.17,1,enrolled,1047-09-01
620,1047-48,1.1.1,1,enrolled,1047-09-01
621,1047-48,1.1.3,1,enrolled,1047-09-01
622,1047-48,2.3.21,1,enrolled,1047-09-01
623,1047-48,3.2.29,1,enrolled,1047-09-01
624,1047-48,4.1.33,1,enrolled,1047-09-01
625,1047-48,4.3.39,1,enrolled,1047-09-01
626,1047-48,4.4.44,1,enrolled,1047-09-01
627,1047-48,1.3.9,1,enrolled,1047-09-01
628,1047-48,4.1.33,1,enrolled,1047-09-01
629,1047-48,2.4.25,1,enrolled,1047-09-01
630,1047-48,3.2.30,1,enrolled,1047-09-01
631,1047-48,3.2.30,1,enrolled,1047-09-01
632,1047-48,4.4.43,1,enrolled,1047-09-01
633,1047-48,4.2.37,1,enrolled,1047-09-01
634,1047-48,2.1.17,1,enrolled,1047-09-01
635,1047-48,2.4.25,1,enrolled,1047-09-01
636,1047-48,3.2.30,1,enrolled,1047-09-01
637,1047-48,2.3.23,1,enrolled,1047-09-01
638,1047-48,2.3.21,1,enrolled,1047-09-01
639,1047-48,1.4.11,1,enrolled,1047-09-01
640,1047-48,1.3.8,1,enrolled,1047-09-01
641,1047-48,2.3.23,1,enrolled,1047-09-01
642,1047-48,3.3.31,1,enrolled,1047-09-01
643,1047-48,3.2.30,1,enrolled,1047-09-01
644,1047-48,4.3.39,1,enrolled,1047-09-01
645,1047-48,3.1.28,1,enrolled,1047-09-01
646,1047-48,2.4.25,1,enrolled,1047-09-01
647,1047-48,4.1.35,1,enrolled,1047-09-01
648,1047-48,2.2.18,1,enrolled,1047-09-01
649,1047-48,2.2.20,1,enrolled,1047-09-01
650,1047-48,4.1.33,1,enrolled,1047-09-01
651,1047-48,3.2.29,1,enrolled,1047-09-01
652,1047-48,2.2.20,1,enrolled,1047-09-01
653,1047-48,1.2.6,1,enrolled,1047-09-01
654,1047-48,2.3.23,1,enrolled,1047-09-01
655,1047-48,4.1.34,1,enrolled,1047-09-01
656,1047-48,3.1.28,1,enrolled,1047-09-01
657,1047-48,4.3.41,1,enrolled,1047-09-01
658,1047-48,4.3.41,1,enrolled,1047-09-01
659,1047-48,4.1.33,1,enrolled,1047-09-01
660,1047-48,3.2.29,1,enrolled,1047-09-01
661,1047-48,4.1.34,1,enrolled,1047-09-01
662,1047-48,2.3.21,1,enrolled,1047-09-01
663,1047-48,2.4.24,1,enrolled,1047-09-01
664,1047-48,4.2.37,1,enrolled,1047-09-01
665,1047-48,4.2.36,1,enrolled,1047-09-01
666,1047-48,1.1.3,1,enrolled,1047-09-01
667,1047-48,4.1.34,1,enrolled,1047-09-01
668,1047-48,2.3.23,1,enrolled,1047-09-01
669,1047-48,2.2.19,1,enrolled,1047-09-01
670,1047-48,2.2.19,1,enrolled,1047-09-01
671,1047-48,4.3.39,1,enrolled,1047-09-01
672,1047-48,1.5.14,1,enrolled,1047-09-01
673,1047-48,2.1.17,1,enrolled,1047-09-01
674,1047-48,1.1.2,1,enrolled,1047-09-01
675,1047-48,2.3.23,1,enrolled,1047-09-01
676,1047-48,1.5.12,1,enrolled,1047-09-01
677,1047-48,4.4.42,1,enrolled,1047-09-01
678,1047-48,4.1.33,1,enrolled,1047-09-01
679,1047-48,2.3.21,1,enrolled,1047-09-01
680,1047-48,1.5.13,1,enrolled,1047-09-01
681,1047-48,1.2.4,1,enrolled,1047-09-01
682,1047-48,4.2.37,1,enrolled,1047-09-01
683,1047-48,2.2.19,1,enrolled,1047-09-01
684,1047-48,3.3.31,1,enrolled,1047-09-01
685,1047-48,4.1.33,1,enrolled,1047-09-01
686,1047-48,4.2.36,1,enrolled,1047-09-01
687,1047-48,4.4.44,1,enrolled,1047-09-01
688,1047-48,3.3.32,1,enrolled,1047-09-01
689,1047-48,3.2.30,1,enrolled,1047-09-01
690,1047-48,1.1.2,1,enrolled,1047-09-01
691,1047-48,4.4.42,1,enrolled,1047-09-01
692,1047-48,3.2.30,1,enrolled,1047-09-01
693,1047-48,2.2.18,1,enrolled,1047-09-01
694,1047-48,4.2.36,1,enrolled,1047-09-01
695,1047-48,3.1.27,1,enrolled,1047-09-01
696,1047-48,1.1.1,1,enrolled,1047-09-01
697,1047-48,2.4.25,1,enrolled,1047-09-01
698,1047-48,3.3.31,1,enrolled,1047-09-01
699,1047-48,2.1.15,1,enrolled,1047-09-01
700,1047-48,2.4.25,1,enrolled,1047-09-01
701,1047-48,2.4.25,1,enrolled,1047-09-01
702,1047-48,4.1.34,1,enrolled,1047-09-01
703,1047-48,1.2.4,1,enrolled,1047-09-01
704,1047-48,1.1.2,1,enrolled,1047-09-01
705,1047-48,4.3.41,1,enrolled,1047-09-01
706,1047-48,4.1.34,1,enrolled,1047-09-01
707,1047-48,3.1.27,1,enrolled,1047-09-01
708,1047-48,1.4.10,1,enrolled,1047-09-01
709,1047-48,4.1.35,1,enrolled,1047-09-01
710,1047-48,3.1.27,1,enrolled,1047-09-01
711,1047-48,4.2.37,1,enrolled,1047-09-01
712,1047-48,4.1.35,1,enrolled,1047-09-01
713,1047-48,1.1.2,1,enrolled,1047-09-01
714,1047-48,1.2.4,1,enrolled,1047-09-01
715,1047-48,4.1.33,1,enrolled,1047-09-01
716,1047-48,2.2.18,1,enrolled,1047-09-01
717,1047-48,1.5.13,1,enrolled,1047-09-01
718,1047-48,1.1.3,1,enrolled,1047-09-01
719,1047-48,1.1.3,1,enrolled,1047-09-01
720,1047-48,4.2.38,1,enrolled,1047-09-01
721,1047-48,2.1.16,1,enrolled,1047-09-01
722,1047-48,1.2.6,1,enrolled,1047-09-01
723,1047-48,1.1.3,1,enrolled,1047-09-01
724,1047-48,4.4.43,1,enrolled,1047-09-01
725,1047-48,4.2.38,1,enrolled,1047-09-01
726,1047-48,3.2.29,1,enrolled,1047-09-01
727,1047-48,2.2.18,1,enrolled,1047-09-01
728,1047-48,2.2.20,1,enrolled,1047-09-01
729,1047-48,2.4.25,1,enrolled,1047-09-01
730,1047-48,1.1.2,1,enrolled,1047-09-01
731,1047-48,4.3.41,1,enrolled,1047-09-01
732,1047-48,1.1.3,1,enrolled,1047-09-01
733,1047-48,3.3.32,1,enrolled,1047-09-01
734,1047-48,3.2.30,1,enrolled,1047-09-01
735,1047-48,4.2.37,1,enrolled,1047-09-01
736,1047-48,1.1.1,1,enrolled,1047-09-01
737,1047-48,1.5.13,1,enrolled,1047-09-01
738,1047-48,4.3.39,1,enrolled,1047-09-01
739,1047-48,1.2.4,1,enrolled,1047-09-01
740,1047-48,2.4.24,1,enrolled,1047-09-01
741,1047-48,4.4.44,1,enrolled,1047-09-01
742,1047-48,3.3.32,1,enrolled,1047-09-01
743,1047-48,3.2.29,1,enrolled,1047-09-01
744,1047-48,2.4.24,1,enrolled,1047-09-01
745,1047-48,2.4.25,1,enrolled,1047-09-01
746,1047-48,4.3.39,1,enrolled,1047-09-01
747,1047-48,3.3.31,1,enrolled,1047-09-01
748,1047-48,3.3.31,1,enrolled,1047-09-01
749,1047-48,4.1.33,1,enrolled,1047-09-01
750,1047-48,4.3.40,1,enrolled,1047-09-01
751,1047-48,4.3.41,1,enrolled,1047-09-01
752,1047-48,2.1.15,1,enrolled,1047-09-01
753,1047-48,2.1.16,1,enrolled,1047-09-01
754,1047-48,4.4.42,1,enrolled,1047-09-01
755,1047-48,4.2.38,1,enrolled,1047-09-01
756,1047-48,1.2.5,1,enrolled,1047-09-01
757,1047-48,4.1.34,1,enrolled,1047-09-01
758,1047-48,3.3.32,1,enrolled,1047-09-01
759,1047-48,3.1.27,1,enrolled,1047-09-01
760,1047-48,2.2.20,1,enrolled,1047-09-01
761,1047-48,1.5.13,1,enrolled,1047-09-01
762,1047-48,3.3.31,1,enrolled,1047-09-01
763,1047-48,2.2.19,1,enrolled,1047-09-01
764,1047-48,1.2.5,1,enrolled,1047-09-01
765,1047-48,1.5.12,1,enrolled,1047-09-01
766,1047-48,1.5.12,1,enrolled,1047-09-01
767,1047-48,4.3.39,1,enrolled,1047-09-01
768,1047-48,4.4.44,1,enrolled,1047-09-01
769,1047-48,2.3.23,1,enrolled,1047-09-01
770,1047-48,1.5.12,1,enrolled,1047-09-01
771,1047-48,2.1.17,1,enrolled,1047-09-01
772,1047-48,4.3.39,1,enrolled,1047-09-01
773,1047-48,2.2.18,1,enrolled,1047-09-01
774,1047-48,1.2.4,1,enrolled,1047-09-01
775,1047-48,1.2.5,1,enrolled,1047-09-01
776,1047-48,1.3.7,1,enrolled,1047-09-01
777,1047-48,3.1.27,1,enrolled,1047-09-01
778,1047-48,1.3.9,1,enrolled,1047-09-01
779,1047-48,2.2.19,1,enrolled,1047-09-01
780,1047-48,4.2.38,1,enrolled,1047-09-01
781,1047-48,1.3.7,1,enrolled,1047-09-01
782,1047-48,2.4.26,1,enrolled,1047-09-01
783,1047-48,3.2.30,1,enrolled,1047-09-01
784,1047-48,2.2.19,1,enrolled,1047-09-01
785,1047-48,1.3.8,1,enrolled,1047-09-01
786,1047-48,4.3.40,1,enrolled,1047-09-01
787,1047-48,4.3.39,1,enrolled,1047-09-01
788,1047-48,4.4.44,1,enrolled,1047-09-01
789,1047-48,3.1.27,1,enrolled,1047-09-01
790,1047-48,1.2.4,1,enrolled,1047-09-01
791,1047-48,3.2.30,1,enrolled,1047-09-01
792,1047-48,4.2.36,1,enrolled,1047-09-01
793,1047-48,1.1.1,1,enrolled,1047-09-01
794,1047-48,2.1.17,1,enrolled,1047-09-01
795,1047-48,4.4.44,1,enrolled,1047-09-01
796,1047-48,3.1.27,1,enrolled,1047-09-01
797,1047-48,3.2.30,1,enrolled,1047-09-01
798,1047-48,2.2.18,1,enrolled,1047-09-01
799,1047-48,4.3.39,1,enrolled,1047-09-01
800,1047-48,3.2.30,1,enrolled,1047-09-01
801,1047-48,2.3.23,1,enrolled,1047-09-01
802,1047-48,1.1.2,1,enrolled,1047-09-01
803,1047-48,4.2.38,1,enrolled,1047-09-01
804,1047-48,4.4.42,1,enrolled,1047-09-01
805,1047-48,2.2.20,1,enrolled,1047-09-01
806,1047-48,4.3.39,1,enrolled,1047-09-01
807,1047-48,1.1.3,1,enrolled,1047-09-01
808,1047-48,1.1.2,1,enrolled,1047-09-01
809,1047-48,1.2.5,1,enrolled,1047-09-01
810,1047-48,1.4.11,1,enrolled,1047-09-01
811,1047-48,4.1.33,1,enrolled,1047-09-01
812,1047-48,2.4.25,1,enrolled,1047-09-01
813,1047-48,4.3.41,1,enrolled,1047-09-01
814,1047-48,2.3.23,1,enrolled,1047-09-01
815,1047-48,1.1.1,1,enrolled,1047-09-01
816,1047-48,3.2.29,1,enrolled,1047-09-01
817,1047-48,1.5.14,1,enrolled,1047-09-01
818,1047-48,2.1.15,1,enrolled,1047-09-01
819,1047-48,4.3.40,1,enrolled,1047-09-01
820,1047-48,4.3.41,1,enrolled,1047-09-01
821,1047-48,1.1.3,1,enrolled,1047-09-01
822,1047-48,2.1.17,1,enrolled,1047-09-01
823,1047-48,4.4.44,1,enrolled,1047-09-01
824,1047-48,4.3.39,1,enrolled,1047-09-01
825,1047-48,2.1.15,1,enrolled,1047-09-01
826,1047-48,3.2.30,1,enrolled,1047-09-01
827,1047-48,3.2.29,1,enrolled,1047-09-01
828,1047-48,1.1.2,1,enrolled,1047-09-01
829,1047-48,1.5.12,1,enrolled,1047-09-01
830,1047-48,1.1.1,1,enrolled,1047-09-01
831,1047-48,3.2.30,1,enrolled,1047-09-01
832,1047-48,1.1.3,1,enrolled,1047-09-01
833,1047-48,1.3.7,1,enrolled,1047-09-01
834,1047-48,4.3.39,1,enrolled,1047-09-01
835,1047-48,2.1.16,1,enrolled,1047-09-01
836,1047-48,2.1.16,1,enrolled,1047-09-01
837,1047-48,1.1.2,1,enrolled,1047-09-01
838,1047-48,4.2.37,1,enrolled,1047-09-01
839,1047-48,2.1.15,1,enrolled,1047-09-01
840,1047-48,3.2.29,1,enrolled,1047-09-01
841,1047-48,4.2.37,1,enrolled,1047-09-01
842,1047-48,1.1.3,1,enrolled,1047-09-01
843,1047-48,1.5.13,1,enrolled,1047-09-01
844,1047-48,4.1.33,1,enrolled,1047-09-01
845,1047-48,4.4.44,1,enrolled,1047-09-01
846,1047-48,2.2.19,1,enrolled,1047-09-01
847,1047-48,4.3.40,1,enrolled,1047-09-01
848,1047-48,1.5.13,1,enrolled,1047-09-01
849,1047-48,1.1.1,1,enrolled,1047-09-01
850,1047-48,2.2.20,1,enrolled,1047-09-01
851,1047-48,2.2.19,1,enrolled,1047-09-01
852,1047-48,1.1.1,1,enrolled,1047-09-01
853,1047-48,1.1.2,1,enrolled,1047-09-01
854,1047-48,4.2.38,1,enrolled,1047-09-01
855,1047-48,4.1.33,1,enrolled,1047-09-01
856,1047-48,1.4.10,1,enrolled,1047-09-01
857,1047-48,1.5.14,1,enrolled,1047-09-01
858,1047-48,2.3.22,1,enrolled,1047-09-01
859,1047-48,4.1.33,1,enrolled,1047-09-01
860,1047-48,2.3.23,1,enrolled,1047-09-01
861,1047-48,2.1.17,1,enrolled,1047-09-01
862,1047-48,2.2.19,1,enrolled,1047-09-01
863,1047-48,4.1.33,1,enrolled,1047-09-01
864,1047-48,1.2.5,1,enrolled,1047-09-01
865,1047-48,1.4.10,1,enrolled,1047-09-01
866,1047-48,4.3.39,1,enrolled,1047-09-01
867,1047-48,4.4.44,1,enrolled,1047-09-01
868,1047-48,4.2.37,1,enrolled,1047-09-01
869,1047-48,2.1.17,1,enrolled,1047-09-01
870,1047-48,2.2.18,1,enrolled,1047-09-01
871,1047-48,2.4.25,1,enrolled,1047-09-01
872,1047-48,4.1.35,1,enrolled,1047-09-01
873,1047-48,4.2.38,1,enrolled,1047-09-01
874,1047-48,4.4.43,1,enrolled,1047-09-01
875,1047-48,3.3.32,1,enrolled,1047-09-01
876,1047-48,2.2.19,1,enrolled,1047-09-01
877,1047-48,4.4.44,1,enrolled,1047-09-01
878,1047-48,1.4.11,1,enrolled,1047-09-01
879,1047-48,2.4.25,1,enrolled,1047-09-01
880,1047-48,3.3.31,1,enrolled,1047-09-01
881,1047-48,2.2.19,1,enrolled,1047-09-01
882,1047-48,2.1.16,1,enrolled,1047-09-01
883,1047-48,2.1.15,1,enrolled,1047-09-01
884,1047-48,1.3.9,1,enrolled,1047-09-01
885,1047-48,4.2.38,1,enrolled,1047-09-01
886,1047-48,1.2.6,1,enrolled,1047-09-01
887,1047-48,2.3.22,1,enrolled,1047-09-01
888,1047-48,1.3.8,1,enrolled,1047-09-01
889,1047-48,1.1.2,1,enrolled,1047-09-01
890,1047-48,1.1.2,1,enrolled,1047-09-01
891,1047-48,1.1.1,1,enrolled,1047-09-01
892,1047-48,2.3.22,1,enrolled,1047-09-01
893,1047-48,2.2.18,1,enrolled,1047-09-01
894,1047-48,2.1.17,1,enrolled,1047-09-01
895,1047-48,4.2.38,1,enrolled,1047-09-01
896,1047-48,4.4.44,1,enrolled,1047-09-01
897,1047-48,3.2.30,1,enrolled,1047-09-01
898,1047-48,3.2.29,1,enrolled,1047-09-01
899,1047-48,4.3.39,1,enrolled,1047-09-01
900,1047-48,3.2.29,1,enrolled,1047-09-01
901,1047-48,2.4.25,1,enrolled,1047-09-01
902,1047-48,1.1.2,1,enrolled,1047-09-01
903,1047-48,2.3.23,1,enrolled,1047-09-01
904,1047-48,3.2.30,1,enrolled,1047-09-01
905,1047-48,1.2.5,1,enrolled,1047-09-01
906,1047-48,1.2.5,1,enrolled,1047-09-01
907,1047-48,2.4.24,1,enrolled,1047-09-01
908,1047-48,3.1.27,1,enrolled,1047-09-01
909,1047-48,4.2.37,1,enrolled,1047-09-01
910,1047-48,2.2.18,1,enrolled,1047-09-01
911,1047-48,1.2.5,1,enrolled,1047-09-01
912,1047-48,2.4.25,1,enrolled,1047-09-01
913,1047-48,1.5.12,1,enrolled,1047-09-01
914,1047-48,2.4.24,1,enrolled,1047-09-01
915,1047-48,2.4.25,1,enrolled,1047-09-01
916,1047-48,1.3.9,1,enrolled,1047-09-01
917,1047-48,3.2.29,1,enrolled,1047-09-01
918,1047-48,4.2.38,1,enrolled,1047-09-01
919,1047-48,4.4.43,1,enrolled,1047-09-01
920,1047-48,4.3.39,1,enrolled,1047-09-01
921,1047-48,4.3.40,1,enrolled,1047-09-01
922,1047-48,1.2.4,1,enrolled,1047-09-01
923,1047-48,1.2.4,1,enrolled,1047-09-01
924,1047-48,1.2.5,1,enrolled,1047-09-01
925,1047-48,4.2.37,1,enrolled,1047-09-01
926,1047-48,4.2.38,1,enrolled,1047-09-01
927,1047-48,3.1.27,1,enrolled,1047-09-01
928,1047-48,1.2.4,1,enrolled,1047-09-01
929,1047-48,2.1.17,1,enrolled,1047-09-01
930,1047-48,1.1.2,1,enrolled,1047-09-01
931,1047-48,1.5.14,1,enrolled,1047-09-01
932,1047-48,1.1.2,1,enrolled,1047-09-01
933,1047-48,2.3.23,1,enrolled,1047-09-01
934,1047-48,2.3.22,1,enrolled,1047-09-01
935,1047-48,4.3.39,1,enrolled,1047-09-01
936,1047-48,4.3.39,1,enrolled,1047-09-01
937,1047-48,2.2.20,1,enrolled,1047-09-01
938,1047-48,1.3.8,1,enrolled,1047-09-01
939,1047-48,2.2.18,1,enrolled,1047-09-01
940,1047-48,3.2.29,1,enrolled,1047-09-01
941,1047-48,2.2.20,1,enrolled,1047-09-01
942,1047-48,4.4.44,1,enrolled,1047-09-01
943,1047-48,4.3.39,1,enrolled,1047-09-01
944,1047-48,2.3.23,1,enrolled,1047-09-01
945,1047-48,2.1.17,1,enrolled,1047-09-01
946,1047-48,1.2.5,1,enrolled,1047-09-01
947,1047-48,1.5.12,1,enrolled,1047-09-01
948,1047-48,4.4.42,1,enrolled,1047-09-01
949,1047-48,1.3.7,1,enrolled,1047-09-01
950,1047-48,1.4.11,1,enrolled,1047-09-01
951,1047-48,3.3.31,1,enrolled,1047-09-01
952,1047-48,3.2.30,1,enrolled,1047-09-01
953,1047-48,4.2.37,1,enrolled,1047-09-01
954,1047-48,1.4.10,1,enrolled,1047-09-01
955,1047-48,1.1.3,1,enrolled,1047-09-01
956,1047-48,2.3.23,1,enrolled,1047-09-01
957,1047-48,2.2.18,1,enrolled,1047-09-01
958,1047-48,4.2.37,1,enrolled,1047-09-01
959,1047-48,4.2.37,1,enrolled,1047-09-01
960,1047-48,2.4.26,1,enrolled,1047-09-01
961,1047-48,1.2.5,1,enrolled,1047-09-01
962,1047-48,2.2.18,1,enrolled,1047-09-01
963,1047-48,1.5.12,1,enrolled,1047-09-01
964,1047-48,2.2.19,1,enrolled,1047-09-01
965,1047-48,4.1.34,1,enrolled,1047-09-01
966,1047-48,3.2.29,1,enrolled,1047-09-01
967,1047-48,1.3.9,1,enrolled,1047-09-01
968,1047-48,3.2.30,1,enrolled,1047-09-01
969,1047-48,4.4.42,1,enrolled,1047-09-01
970,1047-48,3.1.28,1,enrolled,1047-09-01
971,1047-48,4.4.42,1,enrolled,1047-09-01
972,1047-48,3.2.30,1,enrolled,1047-09-01
973,1047-48,4.1.33,1,enrolled,1047-09-01
974,1047-48,4.2.38,1,enrolled,1047-09-01
975,1047-48,1.3.8,1,enrolled,1047-09-01
976,1047-48,1.1.1,1,enrolled,1047-09-01
977,1047-48,3.1.28,1,enrolled,1047-09-01
978,1047-48,3.1.28,1,enrolled,1047-09-01
979,1047-48,3.3.32,1,enrolled,1047-09-01
980,1047-48,2.1.16,1,enrolled,1047-09-01
981,1047-48,3.3.32,1,enrolled,1047-09-01
982,1047-48,2.1.16,1,enrolled,1047-09-01
983,1047-48,3.3.31,1,enrolled,1047-09-01
984,1047-48,4.4.44,1,enrolled,1047-09-01
985,1047-48,3.2.29,1,enrolled,1047-09-01
986,1047-48,2.1.17,1,enrolled,1047-09-01
987,1047-48,3.3.31,1,enrolled,1047-09-01
988,1047-48,4.3.41,1,enrolled,1047-09-01
989,1047-48,4.2.37,1,enrolled,1047-09-01
990,1047-48,2.2.20,1,enrolled,1047-09-01
991,1047-48,4.1.34,1,enrolled,1047-09-01
992,1047-48,2.2.18,1,enrolled,1047-09-01
993,1047-48,3.2.29,1,enrolled,1047-09-01
994,1047-48,4.4.44,1,enrolled,1047-09-01
995,1047-48,1.1.1,1,enrolled,1047-09-01
996,1047-48,3.2.30,1,enrolled,1047-09-01
997,1047-48,1.1.2,1,enrolled,1047-09-01
998,1047-48,4.1.33,1,enrolled,1047-09-01
999,1047-48,4.2.37,1,enrolled,1047-09-01
0,1047-48,4.1.35,2,enrolled,1047-09-01
1,1047-48,2.2.19,2,enrolled,1047-09-01
10,1047-48,1.2.4,2,enrolled,1047-09-01
100,1047-48,1.1.3,2,enrolled,1047-09-01
101,1047-48,2.3.23,2,enrolled,1047-09-01
102,1047-48,4.1.35,2,enrolled,1047-09-01
103,1047-48,2.3.22,2,enrolled,1047-09-01
104,1047-48,2.4.24,2,enrolled,1047-09-01
105,1047-48,1.2.6,2,enrolled,1047-09-01
106,1047-48,2.2.19,2,enrolled,1047-09-01
107,1047-48,2.1.16,2,enrolled,1047-09-01
108,1047-48,3.1.28,2,enrolled,1047-09-01
109,1047-48,3.3.31,2,enrolled,1047-09-01
11,1047-48,1.3.7,2,enrolled,1047-09-01
110,1047-48,2.1.17,2,enrolled,1047-09-01
111,1047-48,4.2.36,2,enrolled,1047-09-01
112,1047-48,1.3.8,2,enrolled,1047-09-01
113,1047-48,2.1.16,2,enrolled,1047-09-01
114,1047-48,3.3.32,2,enrolled,1047-09-01
115,1047-48,1.2.4,2,enrolled,1047-09-01
116,1047-48,3.2.29,2,enrolled,1047-09-01
117,1047-48,2.3.22,2,enrolled,1047-09-01
118,1047-48,4.4.44,2,enrolled,1047-09-01
119,1047-48,3.3.32,2,enrolled,1047-09-01
12,1047-48,1.3.9,2,enrolled,1047-09-01
120,1047-48,4.3.39,2,enrolled,1047-09-01
121,1047-48,4.3.41,2,enrolled,1047-09-01
122,1047-48,2.1.17,2,enrolled,1047-09-01
123,1047-48,4.3.41,2,enrolled,1047-09-01
124,1047-48,2.1.17,1,repeating,1047-09-01
125,1047-48,2.1.16,2,enrolled,1047-09-01
126,1047-48,4.2.36,2,enrolled,1047-09-01
127,1047-48,2.4.25,2,enrolled,1047-09-01
