student_id,academic_year,programme_code,programme_year,is_repeat_year,survey_responded,teaching_quality,learning_opportunities,assessment_feedback,academic_support,organisation_management,learning_resources,student_voice,overall_satisfaction
1819,1048-49,1_1_5,3,False,True,4.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0
1827,1048-49,1_1_1,3,False,True,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0
183,1048-49,2_4_10,3,False,True,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
1830,1048-49,3_5_13,3,False,False,,,,,,,,
1831,1048-49,2_2_5,3,False,True,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0
1832,1048-49,2_2_2,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1836,1048-49,4_2_11,3,False,False,,,,,,,,
1837,1048-49,2_3_8,3,False,True,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1838,1048-49,3_2_2,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0
1842,1048-49,2_2_5,3,False,True,4.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0
1843,1048-49,2_2_6,3,False,True,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0
1845,1048-49,4_2_10,3,False,False,,,,,,,,
1848,1048-49,2_2_3,3,False,True,4.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0
1856,1048-49,1_1_4,3,False,True,5.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0
1861,1048-49,2_3_7,3,False,True,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0
1863,1048-49,2_4_10,3,False,False,,,,,,,,
1866,1048-49,2_3_8,3,False,False,,,,,,,,
1867,1048-49,1_1_4,3,False,False,,,,,,,,
1868,1048-49,5_3_12,3,False,True,4.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0
1883,1048-49,2_3_7,3,False,True,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0
1886,1048-49,2_3_7,3,False,True,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0
1888,1048-49,4_2_9,3,False,True,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0
1889,1048-49,1_1_5,3,False,True,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
189,1048-49,2_2_4,3,False,True,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0
1892,1048-49,4_2_9,3,False,True,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0
1896,1048-49,2_2_5,3,False,True,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
1898,1048-49,1_2_1,3,False,True,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0
1899,1048-49,3_5_13,3,False,True,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0
1901,1048-49,1_1_3,3,False,False,,,,,,,,
1902,1048-49,4_2_12,3,False,False,,,,,,,,
191,1048-49,2_4_12,3,False,False,,,,,,,,
1910,1048-49,1_1_2,3,False,True,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0
1911,1048-49,2_3_7,3,False,True,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0
1921,1048-49,4_2_11,3,False,True,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0
1922,1048-49,2_3_7,3,False,True,4.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0
1929,1048-49,1_1_1,3,False,True,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0
1931,1048-49,5_3_11,3,False,True,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0
1932,1048-49,2_1_1,3,False,True,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0
1934,1048-49,2_1_1,3,False,False,,,,,,,,
1935,1048-49,2_4_10,3,False,False,,,,,,,,
1936,1048-49,1_2_1,3,False,True,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0
1937,1048-49,4_2_12,3,False,True,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0
1938,1048-49,4_2_11,3,False,True,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0
194,1048-49,1_2_1,3,False,True,5.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0
1941,1048-49,2_2_2,3,False,True,4.0,5.0,5.0,4.0,3.0,4.0,3.0,5.0
1942,1048-49,2_4_12,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
1943,1048-49,4_2_8,3,False,True,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0
1944,1048-49,1_1_4,3,False,False,,,,,,,,
1945,1048-49,3_2_2,3,False,True,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0
1946,1048-49,2_3_9,3,False,True,5.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0
1950,1048-49,5_3_11,3,False,True,3.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0
1953,1048-49,2_3_8,3,False,False,,,,,,,,
1955,1048-49,4_2_10,3,False,False,,,,,,,,
1961,1048-49,2_3_7,3,False,False,,,,,,,,
197,1048-49,1_2_1,3,False,True,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
1970,1048-49,2_2_6,3,False,True,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0
1975,1048-49,1_1_3,3,False,True,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0
1978,1048-49,2_4_10,3,False,True,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0
1979,1048-49,2_2_4,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
198,1048-49,1_1_2,3,False,False,,,,,,,,
1980,1048-49,1_1_1,3,False,True,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0
1982,1048-49,2_4_12,3,False,True,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0
1988,1048-49,4_2_12,3,False,False,,,,,,,,
1990,1048-49,4_2_12,3,False,True,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0
1991,1048-49,3_5_13,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1992,1048-49,2_2_4,3,False,False,,,,,,,,
1997,1048-49,4_2_10,3,False,False,,,,,,,,
20,1048-49,3_2_2,3,False,True,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0
2015,1048-49,2_2_4,3,False,True,4.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0
2016,1048-49,3_1_1,3,False,True,5.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0
2020,1048-49,4_2_12,3,False,True,4.0,4.0,2.0,3.0,4.0,5.0,2.0,4.0
2024,1048-49,2_2_6,3,False,True,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0
2026,1048-49,1_1_4,3,False,False,,,,,,,,
2028,1048-49,3_2_2,3,False,True,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0
2029,1048-49,2_2_4,3,False,True,4.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0
2032,1048-49,2_2_3,3,False,True,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0
2042,1048-49,2_4_10,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
2043,1048-49,2_1_1,3,False,False,,,,,,,,
2046,1048-49,5_3_11,3,False,True,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2050,1048-49,4_2_9,3,False,True,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0
2053,1048-49,1_1_1,3,False,True,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0
2059,1048-49,1_1_5,3,False,True,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0
2063,1048-49,4_2_9,3,False,True,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0
2068,1048-49,2_1_1,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2069,1048-49,4_2_10,3,False,False,,,,,,,,
2073,1048-49,5_3_11,3,False,True,4.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0
2074,1048-49,2_4_12,3,False,False,,,,,,,,
2076,1048-49,2_1_1,3,False,False,,,,,,,,
2077,1048-49,4_2_8,3,False,True,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0
2080,1048-49,2_4_10,3,False,False,,,,,,,,
2081,1048-49,4_2_10,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2082,1048-49,2_3_8,3,False,True,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0
2084,1048-49,1_2_1,3,False,True,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0
2086,1048-49,4_2_12,3,False,True,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0
2089,1048-49,1_1_5,3,False,True,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0
209,1048-49,2_4_11,3,False,False,,,,,,,,
2092,1048-49,2_2_2,3,False,True,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0
2093,1048-49,3_5_13,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
2094,1048-49,3_1_1,3,False,True,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0
2096,1048-49,2_1_1,3,False,False,,,,,,,,
2102,1048-49,3_5_13,3,False,True,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0
2105,1048-49,4_2_11,3,False,True,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0
2112,1048-49,1_1_4,3,False,True,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0
2114,1048-49,2_4_12,3,False,True,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0
2116,1048-49,2_4_12,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
2121,1048-49,2_3_8,3,False,False,,,,,,,,
2126,1048-49,4_2_11,3,False,False,,,,,,,,
2129,1048-49,2_4_12,3,False,True,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
2133,1048-49,1_1_1,3,False,False,,,,,,,,
2134,1048-49,4_2_10,3,False,True,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0
2139,1048-49,2_2_4,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
214,1048-49,2_1_1,3,False,True,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0
2140,1048-49,2_3_8,3,False,True,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0
2141,1048-49,1_1_1,3,False,True,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0
2145,1048-49,2_4_12,3,False,True,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0
2147,1048-49,5_3_12,3,False,True,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0
2149,1048-49,2_2_6,3,False,True,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0
2156,1048-49,1_1_3,3,False,False,,,,,,,,
2163,1048-49,5_3_11,3,False,False,,,,,,,,
2166,1048-49,4_2_8,3,False,True,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
2170,1048-49,4_2_9,3,False,True,3.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0
2174,1048-49,2_2_4,3,False,True,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0
2175,1048-49,1_1_2,3,False,True,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0
2179,1048-49,2_4_11,3,False,False,,,,,,,,
218,1048-49,2_3_7,3,False,True,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0
2181,1048-49,1_1_5,3,False,True,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0
2187,1048-49,3_1_1,3,False,False,,,,,,,,
2189,1048-49,3_5_13,3,False,False,,,,,,,,
219,1048-49,1_1_4,3,False,True,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0
2190,1048-49,2_4_12,3,False,True,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0
2191,1048-49,2_4_12,3,False,True,4.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0
2195,1048-49,5_3_12,3,False,False,,,,,,,,
2196,1048-49,1_1_3,3,False,False,,,,,,,,
22,1048-49,2_4_12,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2202,1048-49,4_2_12,3,False,False,,,,,,,,
2205,1048-49,1_1_5,3,False,True,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0
2214,1048-49,2_3_7,3,False,True,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0
2215,1048-49,1_2_1,3,False,False,,,,,,,,
2222,1048-49,2_4_12,3,False,True,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0
2227,1048-49,2_1_1,3,False,True,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
2230,1048-49,2_3_8,3,False,True,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0
2231,1048-49,1_1_4,3,False,True,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0
2235,1048-49,2_2_6,3,False,True,5.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0
2237,1048-49,2_2_3,3,False,False,,,,,,,,
224,1048-49,3_1_1,3,False,False,,,,,,,,
2244,1048-49,1_1_3,3,False,False,,,,,,,,
2245,1048-49,2_4_10,3,False,True,4.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0
2248,1048-49,1_1_3,3,False,True,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0
2253,1048-49,2_2_6,3,False,True,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0
2254,1048-49,2_1_1,3,False,True,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
2255,1048-49,3_5_13,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
2257,1048-49,1_1_4,3,False,True,4.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0
2258,1048-49,1_1_3,3,False,True,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0
2260,1048-49,1_1_5,3,False,True,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0
2261,1048-49,1_1_3,3,False,True,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0
2262,1048-49,2_4_12,3,False,True,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0
2264,1048-49,3_5_13,3,False,True,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0
2265,1048-49,4_2_10,3,False,True,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
2266,1048-49,1_2_1,3,False,True,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
2270,1048-49,4_2_8,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2273,1048-49,2_2_2,3,False,True,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0
2276,1048-49,2_2_3,3,False,True,5.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0
2283,1048-49,2_4_10,3,False,False,,,,,,,,
2287,1048-49,2_2_4,3,False,True,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
2288,1048-49,1_1_4,3,False,False,,,,,,,,
2292,1048-49,2_4_10,3,False,True,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0
2295,1048-49,2_2_3,3,False,True,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
2298,1048-49,2_2_4,3,False,True,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
2300,1048-49,2_4_12,3,False,False,,,,,,,,
2302,1048-49,4_2_12,3,False,False,,,,,,,,
2303,1048-49,2_2_5,3,False,True,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0
2306,1048-49,3_2_2,3,False,True,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0
2312,1048-49,2_2_6,3,False,True,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0
2313,1048-49,2_4_12,3,False,False,,,,,,,,
2318,1048-49,2_3_7,3,False,True,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0
2322,1048-49,1_1_3,3,False,True,5.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0
2323,1048-49,4_2_10,3,False,True,3.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0
2325,1048-49,1_1_5,3,False,True,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0
2328,1048-49,2_2_2,3,False,False,,,,,,,,
2331,1048-49,1_1_2,3,False,True,5.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0
2332,1048-49,2_2_6,3,False,True,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
2333,1048-49,4_2_10,3,False,False,,,,,,,,
2334,1048-49,2_3_7,3,False,True,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0
2336,1048-49,3_1_1,3,False,True,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
2341,1048-49,2_3_7,3,False,False,,,,,,,,
2343,1048-49,2_4_11,3,False,True,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0
2346,1048-49,1_1_3,3,False,True,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0
2347,1048-49,2_2_3,3,False,True,4.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0
2356,1048-49,4_2_12,3,False,True,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
2359,1048-49,2_2_6,3,False,True,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
2362,1048-49,3_5_13,3,False,True,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0
2364,1048-49,2_2_5,3,False,False,,,,,,,,
237,1048-49,2_3_7,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
2379,1048-49,4_2_11,3,False,False,,,,,,,,
2381,1048-49,2_2_4,3,False,True,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0
2382,1048-49,2_1_1,3,False,True,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
2383,1048-49,1_1_4,3,False,True,4.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0
2387,1048-49,2_3_8,3,False,False,,,,,,,,
2388,1048-49,4_2_8,3,False,True,4.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0
2389,1048-49,1_1_5,3,False,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
239,1048-49,3_5_13,3,False,False,,,,,,,,
2394,1048-49,5_3_12,3,False,True,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
2396,1048-49,2_2_5,3,False,True,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0
2397,1048-49,2_2_3,3,False,True,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
2398,1048-49,1_1_5,3,False,False,,,,,,,,
2399,1048-49,2_3_7,3,False,True,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0
240,1048-49,4_2_8,3,False,True,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0
2400,1048-49,1_1_1,3,False,False,,,,,,,,
2403,1048-49,2_2_4,3,False,False,,,,,,,,
2407,1048-49,2_2_4,3,False,False,,,,,,,,
241,1048-49,1_1_3,3,False,False,,,,,,,,
2413,1048-49,4_2_8,3,False,True,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0
2414,1048-49,1_1_4,3,False,True,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0
2416,1048-49,4_2_8,3,False,False,,,,,,,,
2417,1048-49,4_2_8,3,False,False,,,,,,,,
2422,1048-49,2_2_5,3,False,False,,,,,,,,
2423,1048-49,1_2_1,3,False,True,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0
2426,1048-49,2_2_5,3,False,True,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
2428,1048-49,3_2_2,3,False,True,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0
2429,1048-49,3_1_1,3,False,True,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0
243,1048-49,4_2_11,3,False,True,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0
2434,1048-49,1_2_1,3,False,False,,,,,,,,
2435,1048-49,2_4_11,3,False,True,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0
244,1048-49,2_2_4,3,False,False,,,,,,,,
2440,1048-49,4_2_12,3,False,True,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
2443,1048-49,4_2_8,3,False,False,,,,,,,,
2447,1048-49,2_4_12,3,False,False,,,,,,,,
2451,1048-49,2_2_4,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2455,1048-49,2_3_8,3,False,False,,,,,,,,
2457,1048-49,2_1_1,3,False,True,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0
2462,1048-49,2_3_8,3,False,True,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0
2463,1048-49,3_2_2,3,False,True,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0
2464,1048-49,3_5_13,3,False,True,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0
2467,1048-49,4_2_12,3,False,True,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0
2473,1048-49,2_2_4,3,False,False,,,,,,,,
2476,1048-49,1_2_1,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
248,1048-49,2_1_1,3,False,True,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0
2481,1048-49,2_4_10,3,False,True,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0
2483,1048-49,5_3_11,3,False,False,,,,,,,,
2484,1048-49,2_3_8,3,False,True,4.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0
2485,1048-49,2_4_10,3,False,True,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0
2488,1048-49,4_2_12,3,False,False,,,,,,,,
249,1048-49,2_1_1,3,False,True,3.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0
2491,1048-49,2_1_1,3,False,True,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0
2494,1048-49,2_2_5,3,False,True,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0
250,1048-49,2_3_8,3,False,True,5.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0
2503,1048-49,4_2_12,3,False,True,5.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0
2504,1048-49,3_5_13,3,False,True,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0
2506,1048-49,2_2_5,3,False,True,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0
251,1048-49,2_4_12,3,False,False,,,,,,,,
2513,1048-49,2_3_8,3,False,True,5.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0
2515,1048-49,2_4_12,3,False,True,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0
2516,1048-49,1_1_5,3,False,True,4.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0
2518,1048-49,4_2_9,3,False,False,,,,,,,,
2519,1048-49,2_2_5,3,False,False,,,,,,,,
2521,1048-49,4_2_8,3,False,True,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0
2524,1048-49,3_2_2,3,False,True,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0
2525,1048-49,2_2_4,3,False,False,,,,,,,,
2526,1048-49,1_1_5,3,False,True,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
2527,1048-49,2_1_1,3,False,False,,,,,,,,
2538,1048-49,2_2_6,3,False,True,4.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0
2543,1048-49,2_3_9,3,False,False,,,,,,,,
2545,1048-49,2_2_3,3,False,True,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0
255,1048-49,2_2_5,3,False,False,,,,,,,,
2551,1048-49,1_1_1,3,False,True,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0
2553,1048-49,5_3_11,3,False,False,,,,,,,,
2557,1048-49,2_3_7,3,False,False,,,,,,,,
2559,1048-49,5_3_11,3,False,True,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0
2560,1048-49,2_2_4,3,False,True,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0
2561,1048-49,2_2_2,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
2565,1048-49,2_3_7,3,False,False,,,,,,,,
2575,1048-49,2_2_6,3,False,True,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0
2576,1048-49,5_3_11,3,False,True,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0
2578,1048-49,2_2_5,3,False,True,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0
2582,1048-49,3_5_13,3,False,True,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0
2583,1048-49,2_2_2,3,False,False,,,,,,,,
2586,1048-49,4_2_10,3,False,False,,,,,,,,
2587,1048-49,2_4_12,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2590,1048-49,5_3_12,3,False,False,,,,,,,,
2592,1048-49,4_2_12,3,False,True,5.0,5.0,5.0,4.0,3.0,5.0,3.0,5.0
2596,1048-49,4_2_11,3,False,True,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0
2597,1048-49,2_4_10,3,False,True,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0
260,1048-49,4_2_11,3,False,True,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
2608,1048-49,2_2_6,3,False,True,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0
2610,1048-49,4_2_9,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
2616,1048-49,3_5_13,3,False,False,,,,,,,,
2617,1048-49,4_2_10,3,False,True,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0
2618,1048-49,2_4_12,3,False,True,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2621,1048-49,4_2_12,3,False,True,5.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0
2622,1048-49,2_4_12,3,False,False,,,,,,,,
2627,1048-49,2_3_8,3,False,False,,,,,,,,
263,1048-49,2_4_10,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0
2630,1048-49,1_2_1,3,False,True,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2631,1048-49,2_3_8,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0
2633,1048-49,2_1_1,3,False,False,,,,,,,,
2636,1048-49,2_4_10,3,False,True,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
2638,1048-49,1_1_1,3,False,True,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0
2639,1048-49,4_2_12,3,False,False,,,,,,,,
2641,1048-49,1_1_1,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
2642,1048-49,2_1_1,3,False,True,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0
2643,1048-49,4_2_10,3,False,True,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
2644,1048-49,2_2_6,3,False,True,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0
2647,1048-49,2_3_8,3,False,True,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0
2648,1048-49,1_1_4,3,False,True,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0
2649,1048-49,4_2_10,3,False,True,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2652,1048-49,5_3_11,3,False,True,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0
2656,1048-49,4_2_12,3,False,False,,,,,,,,
2657,1048-49,1_1_4,3,False,True,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0
2660,1048-49,2_4_11,3,False,True,5.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0
