student_id,academic_year,module_code,component_code,assessment_mark,assessment_date,assessment_weight
80,1046-47,411201,MIDTERM,50.4,1046-11-01,0.5
80,1046-47,411201,FINAL,67.5,1046-12-15,0.5
80,1046-47,411202,MIDTERM,60.8,1047-03-15,0.5
80,1046-47,411202,FINAL,54.2,1047-05-15,0.5
80,1046-47,411203,MIDTERM,70.2,1046-11-01,0.5
80,1046-47,411203,FINAL,76.3,1046-12-15,0.5
81,1046-47,453903,MIDTERM,56.9,1047-03-15,0.5
81,1046-47,453903,FINAL,51.5,1047-05-15,0.5
81,1046-47,4531101,MIDTERM,45.7,1046-11-01,0.5
81,1046-47,4531101,FINAL,58.8,1046-12-15,0.5
81,1046-47,453804,MIDTERM,34.8,1047-03-15,0.5
81,1046-47,453804,FINAL,77.7,1047-05-15,0.5
81,1046-47,4531002,MIDTERM,40.9,1046-11-01,0.5
81,1046-47,4531002,FINAL,60.5,1046-12-15,0.5
82,1046-47,433301,MIDTERM,58.1,1046-11-01,0.5
82,1046-47,433301,FINAL,63.2,1046-12-15,0.5
83,1046-47,451202,MIDTERM,69.0,1046-11-01,0.5
83,1046-47,451202,FINAL,64.5,1046-12-15,0.5
83,1046-47,451301,MIDTERM,77.3,1046-11-01,0.5
83,1046-47,451301,FINAL,64.7,1046-12-15,0.5
84,1046-47,4351102,MIDTERM,71.2,1046-11-01,0.5
84,1046-47,4351102,FINAL,82.6,1046-12-15,0.5
84,1046-47,435904,MIDTERM,74.5,1047-03-15,0.5
84,1046-47,435904,FINAL,72.8,1047-05-15,0.5
84,1046-47,4351003,MIDTERM,65.1,1047-03-15,0.5
84,1046-47,4351003,FINAL,75.6,1047-05-15,0.5
84,1046-47,4351201,MIDTERM,71.6,1046-11-01,0.5
84,1046-47,4351201,FINAL,69.4,1046-12-15,0.5
85,1046-47,411202,MIDTERM,76.8,1047-03-15,0.5
85,1046-47,411202,FINAL,74.5,1047-05-15,0.5
85,1046-47,411103,MIDTERM,62.7,1047-03-15,0.5
85,1046-47,411103,FINAL,74.7,1047-05-15,0.5
85,1046-47,411302,MIDTERM,79.8,1047-03-15,0.5
85,1046-47,411302,FINAL,89.2,1047-05-15,0.5
85,1046-47,411301,MIDTERM,69.4,1046-11-01,0.5
85,1046-47,411301,FINAL,84.7,1046-12-15,0.5
86,1046-47,434701,MIDTERM,56.7,1046-11-01,0.5
86,1046-47,434701,FINAL,51.2,1046-12-15,0.5
86,1046-47,434602,MIDTERM,45.8,1046-11-01,0.5
86,1046-47,434602,FINAL,71.1,1046-12-15,0.5
87,1046-47,423901,MIDTERM,45.3,1046-11-01,0.5
87,1046-47,423901,FINAL,61.2,1046-12-15,0.5
87,1046-47,423902,MIDTERM,41.9,1046-11-01,0.5
87,1046-47,423902,FINAL,50.4,1046-12-15,0.5
87,1046-47,423904,MIDTERM,63.9,1047-03-15,0.5
87,1046-47,423904,FINAL,44.9,1047-05-15,0.5
87,1046-47,423903,MIDTERM,48.8,1047-03-15,0.5
87,1046-47,423903,FINAL,55.2,1047-05-15,0.5
88,1046-47,434701,MIDTERM,52.6,1046-11-01,0.5
88,1046-47,434701,FINAL,55.3,1046-12-15,0.5
88,1046-47,434602,MIDTERM,60.2,1046-11-01,0.5
88,1046-47,434602,FINAL,62.3,1046-12-15,0.5
89,1046-47,434701,MIDTERM,60.6,1046-11-01,0.5
89,1046-47,434701,FINAL,82.8,1046-12-15,0.5
89,1046-47,434602,MIDTERM,98.4,1046-11-01,0.5
89,1046-47,434602,FINAL,65.0,1046-12-15,0.5
90,1046-47,442402,MIDTERM,47.4,1046-11-01,0.5
90,1046-47,442402,FINAL,42.3,1046-12-15,0.5
90,1046-47,442501,MIDTERM,48.7,1046-11-01,0.5
90,1046-47,442501,FINAL,55.8,1046-12-15,0.5
91,1046-47,4361501,MIDTERM,83.5,1046-11-01,0.5
91,1046-47,4361501,FINAL,63.0,1046-12-15,0.5
91,1046-47,4361402,MIDTERM,100.0,1046-11-01,0.5
91,1046-47,4361402,FINAL,78.7,1046-12-15,0.5
92,1046-47,442401,MIDTERM,42.3,1046-11-01,0.5
92,1046-47,442401,FINAL,50.1,1046-12-15,0.5
93,1046-47,452601,MIDTERM,22.5,1046-11-01,0.5
93,1046-47,452601,FINAL,46.0,1046-12-15,0.5
93,1046-47,452502,MIDTERM,79.4,1046-11-01,0.5
93,1046-47,452502,FINAL,77.3,1046-12-15,0.5
93,1046-47,452403,MIDTERM,71.5,1047-03-15,0.5
93,1046-47,452403,FINAL,63.2,1047-05-15,0.5
94,1046-47,4351103,MIDTERM,83.0,1047-03-15,0.5
94,1046-47,4351103,FINAL,60.1,1047-05-15,0.5
94,1046-47,4351301,MIDTERM,75.3,1046-11-01,0.5
94,1046-47,4351301,FINAL,61.4,1046-12-15,0.5
94,1046-47,4351004,MIDTERM,47.9,1047-03-15,0.5
94,1046-47,4351004,FINAL,38.7,1047-05-15,0.5
94,1046-47,4351202,MIDTERM,63.2,1046-11-01,0.5
94,1046-47,4351202,FINAL,80.5,1046-12-15,0.5
95,1046-47,4241202,MIDTERM,35.7,1046-11-01,0.5
95,1046-47,4241202,FINAL,36.8,1046-12-15,0.5
95,1046-47,4241204,MIDTERM,43.8,1047-03-15,0.5
95,1046-47,4241204,FINAL,47.5,1047-05-15,0.5
95,1046-47,4241201,MIDTERM,31.0,1046-11-01,0.5
95,1046-47,4241201,FINAL,41.6,1046-12-15,0.5
95,1046-47,4241203,MIDTERM,53.6,1047-03-15,0.5
95,1046-47,4241203,FINAL,54.8,1047-05-15,0.5
96,1046-47,453903,MIDTERM,70.7,1047-03-15,0.5
96,1046-47,453903,FINAL,53.9,1047-05-15,0.5
96,1046-47,4531101,MIDTERM,42.9,1046-11-01,0.5
96,1046-47,4531101,FINAL,55.0,1046-12-15,0.5
96,1046-47,453804,MIDTERM,61.1,1047-03-15,0.5
96,1046-47,453804,FINAL,95.5,1047-05-15,0.5
96,1046-47,4531002,MIDTERM,69.8,1046-11-01,0.5
96,1046-47,4531002,FINAL,66.3,1046-12-15,0.5
97,1046-47,453901,MIDTERM,76.1,1046-11-01,0.5
97,1046-47,453901,FINAL,57.6,1046-12-15,0.5
97,1046-47,453703,MIDTERM,76.6,1047-03-15,0.5
97,1046-47,453703,FINAL,58.0,1047-05-15,0.5
97,1046-47,453802,MIDTERM,74.3,1046-11-01,0.5
97,1046-47,453802,FINAL,46.3,1046-12-15,0.5
98,1046-47,4351103,MIDTERM,76.8,1047-03-15,0.5
98,1046-47,4351103,FINAL,60.6,1047-05-15,0.5
98,1046-47,4351301,MIDTERM,75.9,1046-11-01,0.5
98,1046-47,4351301,FINAL,90.3,1046-12-15,0.5
98,1046-47,4351004,MIDTERM,57.4,1047-03-15,0.5
98,1046-47,4351004,FINAL,84.6,1047-05-15,0.5
98,1046-47,4351202,MIDTERM,68.6,1046-11-01,0.5
98,1046-47,4351202,FINAL,62.9,1046-12-15,0.5
99,1046-47,4361401,MIDTERM,56.3,1046-11-01,0.5
99,1046-47,4361401,FINAL,45.9,1046-12-15,0.5
100,1046-47,435901,MIDTERM,59.1,1046-11-01,0.5
100,1046-47,435901,FINAL,55.0,1046-12-15,0.5
101,1046-47,4361401,MIDTERM,98.8,1046-11-01,0.5
101,1046-47,4361401,FINAL,76.8,1046-12-15,0.5
102,1046-47,453701,MIDTERM,65.6,1046-11-01,0.5
102,1046-47,453701,FINAL,59.1,1046-12-15,0.5
103,1046-47,422604,MIDTERM,92.2,1047-03-15,0.5
103,1046-47,422604,FINAL,70.3,1047-05-15,0.5
103,1046-47,422603,MIDTERM,67.1,1047-03-15,0.5
103,1046-47,422603,FINAL,76.2,1047-05-15,0.5
103,1046-47,422602,MIDTERM,64.8,1046-11-01,0.5
103,1046-47,422602,FINAL,46.3,1046-12-15,0.5
103,1046-47,422601,MIDTERM,47.5,1046-11-01,0.5
103,1046-47,422601,FINAL,87.2,1046-12-15,0.5
104,1046-47,451202,MIDTERM,47.6,1046-11-01,0.5
104,1046-47,451202,FINAL,53.6,1046-12-15,0.5
104,1046-47,451301,MIDTERM,62.5,1046-11-01,0.5
104,1046-47,451301,FINAL,57.5,1046-12-15,0.5
105,1046-47,422304,MIDTERM,80.2,1047-03-15,0.5
105,1046-47,422304,FINAL,66.2,1047-05-15,0.5
105,1046-47,422303,MIDTERM,53.9,1047-03-15,0.5
105,1046-47,422303,FINAL,81.2,1047-05-15,0.5
105,1046-47,422301,MIDTERM,100.0,1046-11-01,0.5
105,1046-47,422301,FINAL,64.0,1046-12-15,0.5
105,1046-47,422302,MIDTERM,96.5,1046-11-01,0.5
105,1046-47,422302,FINAL,68.5,1046-12-15,0.5
106,1046-47,411202,MIDTERM,67.0,1047-03-15,0.5
106,1046-47,411202,FINAL,59.6,1047-05-15,0.5
106,1046-47,411103,MIDTERM,81.3,1047-03-15,0.5
106,1046-47,411103,FINAL,68.4,1047-05-15,0.5
106,1046-47,411302,MIDTERM,65.7,1047-03-15,0.5
106,1046-47,411302,FINAL,56.0,1047-05-15,0.5
106,1046-47,411301,MIDTERM,67.2,1046-11-01,0.5
106,1046-47,411301,FINAL,93.8,1046-12-15,0.5
107,1046-47,422201,MIDTERM,47.7,1046-11-01,0.5
107,1046-47,422201,FINAL,43.3,1046-12-15,0.5
107,1046-47,422204,MIDTERM,46.5,1047-03-15,0.5
107,1046-47,422204,FINAL,61.1,1047-05-15,0.5
107,1046-47,422202,MIDTERM,49.9,1046-11-01,0.5
107,1046-47,422202,FINAL,69.3,1046-12-15,0.5
107,1046-47,422203,MIDTERM,49.7,1047-03-15,0.5
107,1046-47,422203,FINAL,53.4,1047-05-15,0.5
108,1046-47,411202,MIDTERM,43.9,1047-03-15,0.5
108,1046-47,411202,FINAL,53.7,1047-05-15,0.5
108,1046-47,411103,MIDTERM,28.4,1047-03-15,0.5
108,1046-47,411103,FINAL,42.9,1047-05-15,0.5
108,1046-47,411302,MIDTERM,43.5,1047-03-15,0.5
108,1046-47,411302,FINAL,51.6,1047-05-15,0.5
108,1046-47,411301,MIDTERM,37.9,1046-11-01,0.5
108,1046-47,411301,FINAL,51.7,1046-12-15,0.5
109,1046-47,4421201,MIDTERM,58.3,1046-11-01,0.5
109,1046-47,4421201,FINAL,57.8,1046-12-15,0.5
109,1046-47,4421102,MIDTERM,23.2,1046-11-01,0.5
109,1046-47,4421102,FINAL,50.8,1046-12-15,0.5
109,1046-47,4421003,MIDTERM,49.8,1047-03-15,0.5
109,1046-47,4421003,FINAL,41.4,1047-05-15,0.5
109,1046-47,442904,MIDTERM,51.3,1047-03-15,0.5
109,1046-47,442904,FINAL,64.9,1047-05-15,0.5
110,1046-47,453903,MIDTERM,52.7,1047-03-15,0.5
110,1046-47,453903,FINAL,60.1,1047-05-15,0.5
110,1046-47,4531101,MIDTERM,69.5,1046-11-01,0.5
110,1046-47,4531101,FINAL,76.0,1046-12-15,0.5
110,1046-47,453804,MIDTERM,73.2,1047-03-15,0.5
110,1046-47,453804,FINAL,26.1,1047-05-15,0.5
110,1046-47,4531002,MIDTERM,77.6,1046-11-01,0.5
110,1046-47,4531002,FINAL,64.6,1046-12-15,0.5
111,1046-47,453701,MIDTERM,69.7,1046-11-01,0.5
111,1046-47,453701,FINAL,64.9,1046-12-15,0.5
112,1046-47,411103,MIDTERM,56.5,1047-03-15,0.5
112,1046-47,411103,FINAL,83.5,1047-05-15,0.5
112,1046-47,411201,MIDTERM,49.8,1046-11-01,0.5
112,1046-47,411201,FINAL,46.6,1046-12-15,0.5
112,1046-47,411202,MIDTERM,57.3,1047-03-15,0.5
112,1046-47,411202,FINAL,47.3,1047-05-15,0.5
112,1046-47,411203,MIDTERM,87.2,1046-11-01,0.5
112,1046-47,411203,FINAL,78.5,1046-12-15,0.5
113,1046-47,452401,MIDTERM,84.7,1046-11-01,0.5
113,1046-47,452401,FINAL,66.1,1046-12-15,0.5
114,1046-47,434701,MIDTERM,100.0,1046-11-01,0.5
114,1046-47,434701,FINAL,51.5,1046-12-15,0.5
114,1046-47,434602,MIDTERM,60.3,1046-11-01,0.5
114,1046-47,434602,FINAL,63.9,1046-12-15,0.5
115,1046-47,412101,MIDTERM,62.2,1046-11-01,0.5
115,1046-47,412101,FINAL,63.4,1046-12-15,0.5
115,1046-47,412102,MIDTERM,63.0,1046-11-01,0.5
115,1046-47,412102,FINAL,42.3,1046-12-15,0.5
115,1046-47,412103,MIDTERM,45.0,1047-03-15,0.5
115,1046-47,412103,FINAL,63.9,1047-05-15,0.5
115,1046-47,412104,MIDTERM,44.1,1047-03-15,0.5
115,1046-47,412104,FINAL,71.0,1047-05-15,0.5
116,1046-47,435901,MIDTERM,54.9,1046-11-01,0.5
116,1046-47,435901,FINAL,95.2,1046-12-15,0.5
117,1046-47,442401,MIDTERM,43.9,1046-11-01,0.5
117,1046-47,442401,FINAL,65.0,1046-12-15,0.5
118,1046-47,441101,MIDTERM,22.3,1046-11-01,0.5
118,1046-47,441101,FINAL,26.1,1046-12-15,0.5
119,1046-47,422201,MIDTERM,34.9,1046-11-01,0.5
119,1046-47,422201,FINAL,42.0,1046-12-15,0.5
119,1046-47,422204,MIDTERM,67.3,1047-03-15,0.5
119,1046-47,422204,FINAL,36.9,1047-05-15,0.5
119,1046-47,422202,MIDTERM,50.2,1046-11-01,0.5
119,1046-47,422202,FINAL,34.0,1046-12-15,0.5
119,1046-47,422203,MIDTERM,33.1,1047-03-15,0.5
119,1046-47,422203,FINAL,50.5,1047-05-15,0.5
120,1046-47,453702,MIDTERM,72.9,1046-11-01,0.5
120,1046-47,453702,FINAL,72.3,1046-12-15,0.5
120,1046-47,453801,MIDTERM,87.5,1046-11-01,0.5
120,1046-47,453801,FINAL,59.0,1046-12-15,0.5
121,1046-47,452601,MIDTERM,70.0,1046-11-01,0.5
121,1046-47,452601,FINAL,80.5,1046-12-15,0.5
121,1046-47,452502,MIDTERM,65.7,1046-11-01,0.5
121,1046-47,452502,FINAL,53.5,1046-12-15,0.5
121,1046-47,452403,MIDTERM,87.9,1047-03-15,0.5
121,1046-47,452403,FINAL,69.5,1047-05-15,0.5
122,1046-47,4421002,MIDTERM,76.1,1046-11-01,0.5
122,1046-47,4421002,FINAL,40.0,1046-12-15,0.5
122,1046-47,442604,MIDTERM,58.5,1047-03-15,0.5
122,1046-47,442604,FINAL,41.4,1047-05-15,0.5
122,1046-47,442903,MIDTERM,77.1,1047-03-15,0.5
122,1046-47,442903,FINAL,55.2,1047-05-15,0.5
122,1046-47,4421101,MIDTERM,49.1,1046-11-01,0.5
122,1046-47,4421101,FINAL,71.6,1046-12-15,0.5
123,1046-47,4241101,MIDTERM,58.9,1046-11-01,0.5
123,1046-47,4241101,FINAL,46.3,1046-12-15,0.5
123,1046-47,4241102,MIDTERM,44.5,1046-11-01,0.5
123,1046-47,4241102,FINAL,75.8,1046-12-15,0.5
123,1046-47,4241103,MIDTERM,62.0,1047-03-15,0.5
123,1046-47,4241103,FINAL,66.0,1047-05-15,0.5
123,1046-47,422403,MIDTERM,72.9,1047-03-15,0.5
123,1046-47,422403,FINAL,78.9,1047-05-15,0.5
124,1046-47,442401,MIDTERM,59.2,1046-11-01,0.5
124,1046-47,442401,FINAL,60.4,1046-12-15,0.5
125,1046-47,422604,MIDTERM,52.9,1047-03-15,0.5
125,1046-47,422604,FINAL,61.5,1047-05-15,0.5
125,1046-47,422603,MIDTERM,22.2,1047-03-15,0.5
125,1046-47,422603,FINAL,70.5,1047-05-15,0.5
125,1046-47,422602,MIDTERM,59.4,1046-11-01,0.5
125,1046-47,422602,FINAL,65.0,1046-12-15,0.5
125,1046-47,422601,MIDTERM,38.9,1046-11-01,0.5
125,1046-47,422601,FINAL,40.1,1046-12-15,0.5
126,1046-47,433301,MIDTERM,43.8,1046-11-01,0.5
126,1046-47,433301,FINAL,45.0,1046-12-15,0.5
127,1046-47,453903,MIDTERM,70.1,1047-03-15,0.5
127,1046-47,453903,FINAL,71.3,1047-05-15,0.5
127,1046-47,4531101,MIDTERM,45.1,1046-11-01,0.5
127,1046-47,4531101,FINAL,69.8,1046-12-15,0.5
127,1046-47,453804,MIDTERM,85.8,1047-03-15,0.5
127,1046-47,453804,FINAL,90.6,1047-05-15,0.5
127,1046-47,4531002,MIDTERM,36.9,1046-11-01,0.5
127,1046-47,4531002,FINAL,66.8,1046-12-15,0.5
128,1046-47,411202,MIDTERM,55.0,1047-03-15,0.5
128,1046-47,411202,FINAL,47.4,1047-05-15,0.5
128,1046-47,411103,MIDTERM,65.1,1047-03-15,0.5
128,1046-47,411103,FINAL,63.5,1047-05-15,0.5
128,1046-47,411302,MIDTERM,60.2,1047-03-15,0.5
128,1046-47,411302,FINAL,54.6,1047-05-15,0.5
128,1046-47,411301,MIDTERM,54.0,1046-11-01,0.5
128,1046-47,411301,FINAL,72.6,1046-12-15,0.5
129,1046-47,431104,MIDTERM,82.8,1047-03-15,0.5
129,1046-47,431104,FINAL,94.1,1047-05-15,0.5
129,1046-47,431103,MIDTERM,42.5,1047-03-15,0.5
129,1046-47,431103,FINAL,81.2,1047-05-15,0.5
129,1046-47,431101,MIDTERM,71.6,1046-11-01,0.5
129,1046-47,431101,FINAL,74.2,1046-12-15,0.5
129,1046-47,431102,MIDTERM,70.0,1046-11-01,0.5
129,1046-47,431102,FINAL,75.3,1046-12-15,0.5
130,1046-47,435902,MIDTERM,61.4,1046-11-01,0.5
130,1046-47,435902,FINAL,65.9,1046-12-15,0.5
130,1046-47,4351001,MIDTERM,79.0,1046-11-01,0.5
130,1046-47,4351001,FINAL,72.9,1046-12-15,0.5
131,1046-47,452401,MIDTERM,84.6,1046-11-01,0.5
131,1046-47,452401,FINAL,52.5,1046-12-15,0.5
132,1046-47,452601,MIDTERM,59.9,1046-11-01,0.5
132,1046-47,452601,FINAL,63.8,1046-12-15,0.5
132,1046-47,452502,MIDTERM,82.6,1046-11-01,0.5
132,1046-47,452502,FINAL,82.8,1046-12-15,0.5
132,1046-47,452403,MIDTERM,51.3,1047-03-15,0.5
132,1046-47,452403,FINAL,93.9,1047-05-15,0.5
133,1046-47,442404,MIDTERM,99.5,1047-03-15,0.5
133,1046-47,442404,FINAL,61.2,1047-05-15,0.5
133,1046-47,442701,MIDTERM,69.7,1046-11-01,0.5
133,1046-47,442701,FINAL,75.9,1046-12-15,0.5
133,1046-47,442602,MIDTERM,71.3,1046-11-01,0.5
133,1046-47,442602,FINAL,88.9,1046-12-15,0.5
133,1046-47,442503,MIDTERM,75.4,1047-03-15,0.5
133,1046-47,442503,FINAL,76.8,1047-05-15,0.5
134,1046-47,433303,MIDTERM,68.0,1047-03-15,0.5
134,1046-47,433303,FINAL,61.9,1047-05-15,0.5
134,1046-47,433501,MIDTERM,46.9,1046-11-01,0.5
134,1046-47,433501,FINAL,54.4,1046-12-15,0.5
135,1046-47,453903,MIDTERM,62.3,1047-03-15,0.5
135,1046-47,453903,FINAL,68.9,1047-05-15,0.5
135,1046-47,4531101,MIDTERM,51.2,1046-11-01,0.5
135,1046-47,4531101,FINAL,59.9,1046-12-15,0.5
135,1046-47,453804,MIDTERM,53.0,1047-03-15,0.5
135,1046-47,453804,FINAL,57.8,1047-05-15,0.5
135,1046-47,4531002,MIDTERM,65.3,1046-11-01,0.5
135,1046-47,4531002,FINAL,42.2,1046-12-15,0.5
136,1046-47,411103,MIDTERM,64.7,1047-03-15,0.5
136,1046-47,411103,FINAL,47.6,1047-05-15,0.5
136,1046-47,411201,MIDTERM,61.5,1046-11-01,0.5
136,1046-47,411201,FINAL,67.5,1046-12-15,0.5
136,1046-47,411202,MIDTERM,17.0,1047-03-15,0.5
136,1046-47,411202,FINAL,60.8,1047-05-15,0.5
136,1046-47,411203,MIDTERM,62.2,1046-11-01,0.5
136,1046-47,411203,FINAL,57.9,1046-12-15,0.5
137,1046-47,453901,MIDTERM,74.0,1046-11-01,0.5
137,1046-47,453901,FINAL,31.0,1046-12-15,0.5
137,1046-47,453703,MIDTERM,50.9,1047-03-15,0.5
137,1046-47,453703,FINAL,70.4,1047-05-15,0.5
137,1046-47,453802,MIDTERM,71.6,1046-11-01,0.5
137,1046-47,453802,FINAL,78.3,1046-12-15,0.5
138,1046-47,453901,MIDTERM,84.8,1046-11-01,0.5
138,1046-47,453901,FINAL,95.9,1046-12-15,0.5
138,1046-47,453703,MIDTERM,98.1,1047-03-15,0.5
138,1046-47,453703,FINAL,70.5,1047-05-15,0.5
138,1046-47,453802,MIDTERM,19.9,1046-11-01,0.5
138,1046-47,453802,FINAL,81.3,1046-12-15,0.5
139,1046-47,434601,MIDTERM,56.3,1046-11-01,0.5
139,1046-47,434601,FINAL,65.5,1046-12-15,0.5
140,1046-47,422403,MIDTERM,58.1,1047-03-15,0.5
140,1046-47,422403,FINAL,81.9,1047-05-15,0.5
140,1046-47,422404,MIDTERM,77.1,1047-03-15,0.5
140,1046-47,422404,FINAL,54.5,1047-05-15,0.5
140,1046-47,422401,MIDTERM,54.6,1046-11-01,0.5
140,1046-47,422401,FINAL,70.9,1046-12-15,0.5
140,1046-47,422402,MIDTERM,70.2,1046-11-01,0.5
140,1046-47,422402,FINAL,81.8,1046-12-15,0.5
141,1046-47,4421002,MIDTERM,83.7,1046-11-01,0.5
141,1046-47,4421002,FINAL,58.0,1046-12-15,0.5
141,1046-47,442604,MIDTERM,72.4,1047-03-15,0.5
141,1046-47,442604,FINAL,71.2,1047-05-15,0.5
141,1046-47,442903,MIDTERM,79.4,1047-03-15,0.5
141,1046-47,442903,FINAL,83.8,1047-05-15,0.5
141,1046-47,4421101,MIDTERM,73.0,1046-11-01,0.5
141,1046-47,4421101,FINAL,92.9,1046-12-15,0.5
142,1046-47,441201,MIDTERM,42.2,1046-11-01,0.5
142,1046-47,441201,FINAL,75.9,1046-12-15,0.5
142,1046-47,441102,MIDTERM,55.0,1046-11-01,0.5
142,1046-47,441102,FINAL,56.5,1046-12-15,0.5
143,1046-47,441201,MIDTERM,58.7,1046-11-01,0.5
143,1046-47,441201,FINAL,67.5,1046-12-15,0.5
143,1046-47,441102,MIDTERM,94.7,1046-11-01,0.5
143,1046-47,441102,FINAL,72.4,1046-12-15,0.5
144,1046-47,452401,MIDTERM,40.0,1046-11-01,0.5
144,1046-47,452401,FINAL,65.5,1046-12-15,0.5
145,1046-47,423901,MIDTERM,57.6,1046-11-01,0.5
145,1046-47,423901,FINAL,59.0,1046-12-15,0.5
145,1046-47,423902,MIDTERM,69.3,1046-11-01,0.5
145,1046-47,423902,FINAL,83.8,1046-12-15,0.5
145,1046-47,423904,MIDTERM,75.6,1047-03-15,0.5
145,1046-47,423904,FINAL,57.0,1047-05-15,0.5
145,1046-47,423903,MIDTERM,71.7,1047-03-15,0.5
145,1046-47,423903,FINAL,64.4,1047-05-15,0.5
146,1046-47,422604,MIDTERM,42.1,1047-03-15,0.5
146,1046-47,422604,FINAL,25.7,1047-05-15,0.5
146,1046-47,422603,MIDTERM,58.8,1047-03-15,0.5
146,1046-47,422603,FINAL,69.1,1047-05-15,0.5
146,1046-47,422602,MIDTERM,47.8,1046-11-01,0.5
146,1046-47,422602,FINAL,54.2,1046-12-15,0.5
146,1046-47,422601,MIDTERM,44.5,1046-11-01,0.5
146,1046-47,422601,FINAL,35.0,1046-12-15,0.5
147,1046-47,4531001,MIDTERM,74.5,1046-11-01,0.5
147,1046-47,4531001,FINAL,51.2,1046-12-15,0.5
147,1046-47,453704,MIDTERM,86.2,1047-03-15,0.5
147,1046-47,453704,FINAL,65.8,1047-05-15,0.5
147,1046-47,453803,MIDTERM,78.9,1047-03-15,0.5
147,1046-47,453803,FINAL,39.3,1047-05-15,0.5
147,1046-47,453902,MIDTERM,72.6,1046-11-01,0.5
147,1046-47,453902,FINAL,43.3,1046-12-15,0.5
148,1046-47,435902,MIDTERM,57.2,1046-11-01,0.5
148,1046-47,435902,FINAL,43.8,1046-12-15,0.5
148,1046-47,4351001,MIDTERM,56.6,1046-11-01,0.5
148,1046-47,4351001,FINAL,36.9,1046-12-15,0.5
149,1046-47,441103,MIDTERM,40.2,1047-03-15,0.5
149,1046-47,441103,FINAL,72.7,1047-05-15,0.5
149,1046-47,441301,MIDTERM,77.1,1046-11-01,0.5
149,1046-47,441301,FINAL,81.6,1046-12-15,0.5
149,1046-47,441202,MIDTERM,73.2,1046-11-01,0.5
149,1046-47,441202,FINAL,72.2,1046-12-15,0.5
150,1046-47,4241202,MIDTERM,50.3,1046-11-01,0.5
150,1046-47,4241202,FINAL,63.0,1046-12-15,0.5
150,1046-47,4241204,MIDTERM,38.9,1047-03-15,0.5
150,1046-47,4241204,FINAL,56.4,1047-05-15,0.5
150,1046-47,4241201,MIDTERM,61.5,1046-11-01,0.5
150,1046-47,4241201,FINAL,67.3,1046-12-15,0.5
150,1046-47,4241203,MIDTERM,54.0,1047-03-15,0.5
150,1046-47,4241203,FINAL,55.2,1047-05-15,0.5
151,1046-47,435902,MIDTERM,73.4,1046-11-01,0.5
151,1046-47,435902,FINAL,50.0,1046-12-15,0.5
151,1046-47,4351001,MIDTERM,38.7,1046-11-01,0.5
151,1046-47,4351001,FINAL,72.6,1046-12-15,0.5
152,1046-47,423802,MIDTERM,55.6,1046-11-01,0.5
152,1046-47,423802,FINAL,55.9,1046-12-15,0.5
152,1046-47,423803,MIDTERM,41.7,1047-03-15,0.5
152,1046-47,423803,FINAL,27.4,1047-05-15,0.5
152,1046-47,423801,MIDTERM,44.3,1046-11-01,0.5
152,1046-47,423801,FINAL,56.1,1046-12-15,0.5
152,1046-47,423804,MIDTERM,58.5,1047-03-15,0.5
152,1046-47,423804,FINAL,45.4,1047-05-15,0.5
153,1046-47,4421002,MIDTERM,30.6,1046-11-01,0.5
153,1046-47,4421002,FINAL,62.3,1046-12-15,0.5
153,1046-47,442604,MIDTERM,79.5,1047-03-15,0.5
153,1046-47,442604,FINAL,52.3,1047-05-15,0.5
153,1046-47,442903,MIDTERM,65.3,1047-03-15,0.5
153,1046-47,442903,FINAL,55.3,1047-05-15,0.5
153,1046-47,4421101,MIDTERM,82.1,1046-11-01,0.5
153,1046-47,4421101,FINAL,61.6,1046-12-15,0.5
154,1046-47,422503,MIDTERM,38.3,1047-03-15,0.5
154,1046-47,422503,FINAL,52.3,1047-05-15,0.5
154,1046-47,422502,MIDTERM,61.9,1046-11-01,0.5
154,1046-47,422502,FINAL,44.9,1046-12-15,0.5
154,1046-47,422504,MIDTERM,66.0,1047-03-15,0.5
154,1046-47,422504,FINAL,74.5,1047-05-15,0.5
154,1046-47,422501,MIDTERM,49.5,1046-11-01,0.5
154,1046-47,422501,FINAL,29.8,1046-12-15,0.5
155,1046-47,422403,MIDTERM,75.9,1047-03-15,0.5
155,1046-47,422403,FINAL,81.6,1047-05-15,0.5
155,1046-47,422404,MIDTERM,63.0,1047-03-15,0.5
155,1046-47,422404,FINAL,51.8,1047-05-15,0.5
155,1046-47,422401,MIDTERM,65.7,1046-11-01,0.5
155,1046-47,422401,FINAL,66.5,1046-12-15,0.5
155,1046-47,422402,MIDTERM,75.1,1046-11-01,0.5
155,1046-47,422402,FINAL,74.9,1046-12-15,0.5
156,1046-47,442404,MIDTERM,66.9,1047-03-15,0.5
156,1046-47,442404,FINAL,98.3,1047-05-15,0.5
156,1046-47,442701,MIDTERM,69.9,1046-11-01,0.5
156,1046-47,442701,FINAL,80.2,1046-12-15,0.5
156,1046-47,442602,MIDTERM,70.6,1046-11-01,0.5
156,1046-47,442602,FINAL,76.3,1046-12-15,0.5
156,1046-47,442503,MIDTERM,80.4,1047-03-15,0.5
156,1046-47,442503,FINAL,94.2,1047-05-15,0.5
157,1046-47,4361401,MIDTERM,76.5,1046-11-01,0.5
157,1046-47,4361401,FINAL,95.3,1046-12-15,0.5
158,1046-47,451202,MIDTERM,84.3,1046-11-01,0.5
