student_id,academic_year_graduated,survey_responded,outcome_type,professional_level,employment_sector,salary_band,time_to_outcome_months,outcome_recorded_at
2993,1048-49,False,,,,,,1050-08-01
3002,1048-49,False,,,,,,1050-08-01
301,1048-49,False,,,,,,1050-08-01
3015,1048-49,False,,,,,,1050-08-01
3019,1048-49,False,,,,,,1050-08-01
3021,1048-49,True,employed,non_professional,craft_and_making,4.0,3.0,1050-08-01
3029,1048-49,False,,,,,,1050-08-01
303,1048-49,True,employed,professional,management_consulting,3.0,4.0,1050-08-01
3036,1048-49,False,,,,,,1050-08-01
3038,1048-49,True,employed,professional,heritage_and_curation,3.0,6.0,1050-08-01
3040,1048-49,True,employed,non_professional,education,3.0,5.0,1050-08-01
3047,1048-49,True,employed,professional,creative_industries,4.0,3.0,1050-08-01
3048,1048-49,True,further_study,,further_study,,4.0,1050-08-01
3054,1048-49,True,employed,professional,architecture_and_built_environment,4.0,4.0,1050-08-01
3055,1048-49,True,employed,professional,allied_health_professions,3.0,7.0,1050-08-01
3065,1048-49,True,employed,professional,social_care,3.0,4.0,1050-08-01
3067,1048-49,True,further_study,,further_study,,2.0,1050-08-01
3069,1048-49,True,further_study,,further_study,,2.0,1050-08-01
3070,1048-49,True,employed,professional,creative_industries,5.0,9.0,1050-08-01
3071,1048-49,True,unemployed,,,,11.0,1050-08-01
3075,1048-49,False,,,,,,1050-08-01
3084,1048-49,False,,,,,,1050-08-01
3085,1048-49,True,employed,professional,heritage_and_curation,5.0,6.0,1050-08-01
3089,1048-49,True,further_study,,further_study,,3.0,1050-08-01
3110,1048-49,True,employed,non_professional,creative_industries,2.0,4.0,1050-08-01
3111,1048-49,True,unemployed,,,,16.0,1050-08-01
3116,1048-49,True,employed,non_professional,heritage_and_curation,4.0,4.0,1050-08-01
3124,1048-49,False,,,,,,1050-08-01
3128,1048-49,False,,,,,,1050-08-01
3132,1048-49,False,,,,,,1050-08-01
3134,1048-49,True,further_study,,further_study,,2.0,1050-08-01
3137,1048-49,False,,,,,,1050-08-01
3144,1048-49,True,employed,professional,creative_industries,4.0,6.0,1050-08-01
3149,1048-49,True,employed,professional,human_resources,4.0,1.0,1050-08-01
3152,1048-49,True,employed,non_professional,ngo_and_charity,2.0,3.0,1050-08-01
3156,1048-49,False,,,,,,1050-08-01
3160,1048-49,False,,,,,,1050-08-01
3162,1048-49,True,employed,professional,heritage_and_curation,5.0,11.0,1050-08-01
3164,1048-49,True,employed,non_professional,heritage_and_curation,3.0,11.0,1050-08-01
3169,1048-49,True,employed,non_professional,healthcare_and_nhs,2.0,3.0,1050-08-01
317,1048-49,True,further_study,,further_study,,4.0,1050-08-01
3173,1048-49,False,,,,,,1050-08-01
3177,1048-49,False,,,,,,1050-08-01
3185,1048-49,True,employed,professional,creative_industries,5.0,7.0,1050-08-01
3195,1048-49,True,employed,professional,design_and_media,4.0,6.0,1050-08-01
3200,1048-49,False,,,,,,1050-08-01
3203,1048-49,False,,,,,,1050-08-01
3204,1048-49,True,employed,professional,design_and_media,3.0,7.0,1050-08-01
3205,1048-49,True,employed,professional,heritage_and_curation,4.0,4.0,1050-08-01
3207,1048-49,False,,,,,,1050-08-01
3217,1048-49,True,employed,non_professional,heritage_and_curation,3.0,10.0,1050-08-01
3220,1048-49,False,,,,,,1050-08-01
3226,1048-49,False,,,,,,1050-08-01
3233,1048-49,False,,,,,,1050-08-01
3237,1048-49,True,further_study,,further_study,,6.0,1050-08-01
3238,1048-49,True,further_study,,further_study,,2.0,1050-08-01
3241,1048-49,True,unknown,,,,6.0,1050-08-01
3248,1048-49,False,,,,,,1050-08-01
3255,1048-49,True,employed,non_professional,creative_industries,1.0,1.0,1050-08-01
3267,1048-49,False,,,,,,1050-08-01
3274,1048-49,True,further_study,,further_study,,1.0,1050-08-01
3292,1048-49,True,employed,professional,human_resources,5.0,9.0,1050-08-01
3293,1048-49,True,employed,professional,creative_industries,5.0,2.0,1050-08-01
3299,1048-49,True,unknown,,,,5.0,1050-08-01
33,1048-49,True,employed,professional,architecture_and_built_environment,3.0,3.0,1050-08-01
330,1048-49,True,employed,non_professional,public_health,2.0,4.0,1050-08-01
3313,1048-49,False,,,,,,1050-08-01
3318,1048-49,True,employed,professional,allied_health_professions,5.0,7.0,1050-08-01
3327,1048-49,True,unemployed,,,,10.0,1050-08-01
333,1048-49,False,,,,,,1050-08-01
3331,1048-49,True,employed,non_professional,craft_and_making,3.0,7.0,1050-08-01
3336,1048-49,True,employed,professional,finance_and_banking,3.0,1.0,1050-08-01
3351,1048-49,True,unemployed,,,,14.0,1050-08-01
336,1048-49,True,unknown,,,,10.0,1050-08-01
3362,1048-49,True,employed,professional,hospitality_and_tourism,3.0,6.0,1050-08-01
3374,1048-49,True,further_study,,further_study,,4.0,1050-08-01
338,1048-49,False,,,,,,1050-08-01
3393,1048-49,True,employed,non_professional,legal_services,2.0,2.0,1050-08-01
3395,1048-49,True,employed,non_professional,architecture_and_built_environment,3.0,8.0,1050-08-01
3401,1048-49,False,,,,,,1050-08-01
3404,1048-49,False,,,,,,1050-08-01
3406,1048-49,True,employed,non_professional,heritage_and_curation,2.0,4.0,1050-08-01
3407,1048-49,True,further_study,,further_study,,0.0,1050-08-01
3408,1048-49,False,,,,,,1050-08-01
3409,1048-49,True,employed,non_professional,heritage_and_curation,2.0,6.0,1050-08-01
3410,1048-49,False,,,,,,1050-08-01
3422,1048-49,True,employed,professional,finance_and_banking,5.0,7.0,1050-08-01
3425,1048-49,False,,,,,,1050-08-01
3431,1048-49,False,,,,,,1050-08-01
3432,1048-49,True,unemployed,,,,19.0,1050-08-01
3433,1048-49,True,further_study,,further_study,,2.0,1050-08-01
3434,1048-49,True,employed,professional,heritage_and_curation,3.0,5.0,1050-08-01
3436,1048-49,False,,,,,,1050-08-01
3442,1048-49,True,further_study,,further_study,,4.0,1050-08-01
3445,1048-49,False,,,,,,1050-08-01
3448,1048-49,True,employed,professional,education,3.0,6.0,1050-08-01
3452,1048-49,True,employed,professional,creative_industries,5.0,6.0,1050-08-01
3457,1048-49,True,employed,professional,public_health,3.0,8.0,1050-08-01
347,1048-49,True,employed,professional,heritage_and_curation,3.0,3.0,1050-08-01
3470,1048-49,True,further_study,,further_study,,4.0,1050-08-01
3474,1048-49,True,employed,non_professional,legal_services,2.0,10.0,1050-08-01
3476,1048-49,False,,,,,,1050-08-01
3477,1048-49,True,employed,professional,education,4.0,7.0,1050-08-01
3481,1048-49,True,employed,non_professional,design_and_media,3.0,11.0,1050-08-01
3483,1048-49,True,further_study,,further_study,,5.0,1050-08-01
3486,1048-49,False,,,,,,1050-08-01
3494,1048-49,True,employed,professional,craft_and_making,5.0,4.0,1050-08-01
3498,1048-49,False,,,,,,1050-08-01
3509,1048-49,True,employed,non_professional,craft_and_making,4.0,5.0,1050-08-01
3515,1048-49,False,,,,,,1050-08-01
3534,1048-49,True,further_study,,further_study,,2.0,1050-08-01
3538,1048-49,True,employed,non_professional,human_resources,3.0,1.0,1050-08-01
3540,1048-49,True,employed,professional,hospitality_and_tourism,4.0,4.0,1050-08-01
3544,1048-49,False,,,,,,1050-08-01
355,1048-49,False,,,,,,1050-08-01
3557,1048-49,False,,,,,,1050-08-01
3560,1048-49,True,unemployed,,,,18.0,1050-08-01
3564,1048-49,True,employed,professional,creative_industries,5.0,6.0,1050-08-01
358,1048-49,False,,,,,,1050-08-01
3593,1048-49,True,employed,professional,design_and_media,3.0,6.0,1050-08-01
3594,1048-49,True,further_study,,further_study,,4.0,1050-08-01
3598,1048-49,True,unknown,,,,13.0,1050-08-01
36,1048-49,True,employed,professional,creative_industries,3.0,5.0,1050-08-01
3601,1048-49,True,employed,professional,legal_services,4.0,5.0,1050-08-01
3621,1048-49,False,,,,,,1050-08-01
3627,1048-49,True,employed,non_professional,finance_and_banking,3.0,9.0,1050-08-01
364,1048-49,True,employed,professional,human_resources,4.0,6.0,1050-08-01
3645,1048-49,False,,,,,,1050-08-01
365,1048-49,True,further_study,,further_study,,2.0,1050-08-01
3653,1048-49,False,,,,,,1050-08-01
3658,1048-49,True,employed,non_professional,human_resources,2.0,8.0,1050-08-01
3660,1048-49,False,,,,,,1050-08-01
3661,1048-49,False,,,,,,1050-08-01
3681,1048-49,True,employed,non_professional,ngo_and_charity,4.0,3.0,1050-08-01
3685,1048-49,True,employed,professional,social_care,5.0,3.0,1050-08-01
369,1048-49,False,,,,,,1050-08-01
3703,1048-49,True,unemployed,,,,13.0,1050-08-01
3704,1048-49,True,employed,professional,education,3.0,7.0,1050-08-01
3709,1048-49,True,employed,non_professional,craft_and_making,4.0,3.0,1050-08-01
3714,1048-49,False,,,,,,1050-08-01
3715,1048-49,False,,,,,,1050-08-01
3731,1048-49,True,employed,professional,legal_services,3.0,8.0,1050-08-01
3734,1048-49,True,employed,professional,heritage_and_curation,5.0,5.0,1050-08-01
374,1048-49,True,employed,professional,design_and_media,5.0,10.0,1050-08-01
3740,1048-49,False,,,,,,1050-08-01
3746,1048-49,False,,,,,,1050-08-01
3756,1048-49,False,,,,,,1050-08-01
3757,1048-49,True,unemployed,,,,18.0,1050-08-01
3764,1048-49,True,unemployed,,,,19.0,1050-08-01
3777,1048-49,False,,,,,,1050-08-01
3778,1048-49,True,employed,professional,craft_and_making,5.0,7.0,1050-08-01
378,1048-49,True,further_study,,further_study,,5.0,1050-08-01
3780,1048-49,True,employed,professional,human_resources,3.0,1.0,1050-08-01
3781,1048-49,True,employed,non_professional,architecture_and_built_environment,3.0,2.0,1050-08-01
3782,1048-49,True,employed,professional,research_and_academia,3.0,3.0,1050-08-01
3783,1048-49,False,,,,,,1050-08-01
3784,1048-49,False,,,,,,1050-08-01
3785,1048-49,False,,,,,,1050-08-01
3798,1048-49,False,,,,,,1050-08-01
38,1048-49,True,further_study,,further_study,,2.0,1050-08-01
3806,1048-49,False,,,,,,1050-08-01
3807,1048-49,True,employed,professional,finance_and_banking,3.0,3.0,1050-08-01
3810,1048-49,False,,,,,,1050-08-01
3811,1048-49,False,,,,,,1050-08-01
3813,1048-49,False,,,,,,1050-08-01
3817,1048-49,False,,,,,,1050-08-01
3819,1048-49,True,employed,non_professional,heritage_and_curation,2.0,8.0,1050-08-01
382,1048-49,True,employed,professional,architecture_and_built_environment,3.0,3.0,1050-08-01
3823,1048-49,True,employed,non_professional,craft_and_making,4.0,2.0,1050-08-01
3830,1048-49,True,employed,professional,hospitality_and_tourism,4.0,9.0,1050-08-01
3835,1048-49,False,,,,,,1050-08-01
3837,1048-49,False,,,,,,1050-08-01
3839,1048-49,True,employed,non_professional,design_and_media,3.0,2.0,1050-08-01
3844,1048-49,False,,,,,,1050-08-01
3845,1048-49,True,employed,professional,hospitality_and_tourism,4.0,4.0,1050-08-01
3850,1048-49,True,employed,non_professional,heritage_and_curation,3.0,3.0,1050-08-01
3865,1048-49,True,further_study,,further_study,,2.0,1050-08-01
3868,1048-49,True,employed,professional,architecture_and_built_environment,2.0,7.0,1050-08-01
3873,1048-49,True,employed,non_professional,creative_industries,3.0,5.0,1050-08-01
3890,1048-49,False,,,,,,1050-08-01
3893,1048-49,True,further_study,,further_study,,1.0,1050-08-01
3899,1048-49,True,employed,professional,creative_industries,4.0,11.0,1050-08-01
390,1048-49,False,,,,,,1050-08-01
3902,1048-49,True,employed,professional,finance_and_banking,2.0,9.0,1050-08-01
3905,1048-49,False,,,,,,1050-08-01
391,1048-49,True,employed,professional,hospitality_and_tourism,2.0,1.0,1050-08-01
3912,1048-49,True,further_study,,further_study,,2.0,1050-08-01
392,1048-49,True,employed,non_professional,craft_and_making,1.0,9.0,1050-08-01
3924,1048-49,False,,,,,,1050-08-01
3925,1048-49,False,,,,,,1050-08-01
3929,1048-49,True,employed,professional,legal_services,4.0,3.0,1050-08-01
3932,1048-49,True,employed,professional,human_resources,4.0,3.0,1050-08-01
3933,1048-49,True,employed,non_professional,human_resources,3.0,8.0,1050-08-01
3936,1048-49,True,employed,non_professional,research_and_academia,2.0,5.0,1050-08-01
3937,1048-49,True,further_study,,further_study,,1.0,1050-08-01
394,1048-49,True,employed,professional,design_and_media,4.0,3.0,1050-08-01
3949,1048-49,True,employed,professional,management_consulting,2.0,2.0,1050-08-01
3954,1048-49,True,employed,professional,management_consulting,3.0,6.0,1050-08-01
3960,1048-49,True,unemployed,,,,13.0,1050-08-01
3961,1048-49,False,,,,,,1050-08-01
3962,1048-49,False,,,,,,1050-08-01
3963,1048-49,True,employed,professional,heritage_and_curation,4.0,3.0,1050-08-01
3964,1048-49,False,,,,,,1050-08-01
3966,1048-49,True,further_study,,further_study,,3.0,1050-08-01
3969,1048-49,True,further_study,,further_study,,3.0,1050-08-01
397,1048-49,True,employed,non_professional,architecture_and_built_environment,1.0,6.0,1050-08-01
3973,1048-49,True,employed,professional,architecture_and_built_environment,4.0,8.0,1050-08-01
3974,1048-49,True,employed,professional,heritage_and_curation,4.0,1.0,1050-08-01
3977,1048-49,True,unemployed,,,,23.0,1050-08-01
3979,1048-49,False,,,,,,1050-08-01
3981,1048-49,False,,,,,,1050-08-01
3982,1048-49,True,unemployed,,,,20.0,1050-08-01
3986,1048-49,True,unemployed,,,,17.0,1050-08-01
3987,1048-49,True,employed,professional,heritage_and_curation,4.0,4.0,1050-08-01
3990,1048-49,True,unemployed,,,,12.0,1050-08-01
3994,1048-49,False,,,,,,1050-08-01
3997,1048-49,True,further_study,,further_study,,0.0,1050-08-01
3998,1048-49,True,further_study,,further_study,,3.0,1050-08-01
4007,1048-49,True,unemployed,,,,18.0,1050-08-01
4008,1048-49,True,employed,professional,social_care,5.0,2.0,1050-08-01
4009,1048-49,True,employed,professional,architecture_and_built_environment,5.0,3.0,1050-08-01
4015,1048-49,True,employed,non_professional,craft_and_making,2.0,8.0,1050-08-01
4019,1048-49,True,further_study,,further_study,,2.0,1050-08-01
4021,1048-49,False,,,,,,1050-08-01
4023,1048-49,False,,,,,,1050-08-01
4025,1048-49,False,,,,,,1050-08-01
4034,1048-49,False,,,,,,1050-08-01
4035,1048-49,True,further_study,,further_study,,1.0,1050-08-01
4045,1048-49,True,employed,professional,heritage_and_curation,5.0,4.0,1050-08-01
4052,1048-49,True,employed,professional,creative_industries,4.0,2.0,1050-08-01
4061,1048-49,True,further_study,,further_study,,1.0,1050-08-01
4067,1048-49,True,further_study,,further_study,,1.0,1050-08-01
4071,1048-49,True,further_study,,further_study,,2.0,1050-08-01
4077,1048-49,False,,,,,,1050-08-01
4083,1048-49,True,employed,professional,legal_services,5.0,6.0,1050-08-01
4084,1048-49,True,employed,professional,heritage_and_curation,5.0,4.0,1050-08-01
4088,1048-49,False,,,,,,1050-08-01
4089,1048-49,False,,,,,,1050-08-01
4099,1048-49,True,unknown,,,,13.0,1050-08-01
410,1048-49,True,employed,professional,finance_and_banking,4.0,2.0,1050-08-01
4108,1048-49,True,unemployed,,,,15.0,1050-08-01
411,1048-49,False,,,,,,1050-08-01
4110,1048-49,False,,,,,,1050-08-01
4112,1048-49,True,employed,professional,allied_health_professions,5.0,4.0,1050-08-01
4113,1048-49,True,employed,professional,hospitality_and_tourism,4.0,2.0,1050-08-01
4115,1048-49,False,,,,,,1050-08-01
4119,1048-49,True,employed,non_professional,public_sector_and_civil_service,4.0,10.0,1050-08-01
4120,1048-49,True,employed,professional,design_and_media,4.0,5.0,1050-08-01
4126,1048-49,True,employed,non_professional,legal_services,2.0,10.0,1050-08-01
4128,1048-49,True,employed,professional,craft_and_making,2.0,1.0,1050-08-01
4130,1048-49,True,employed,professional,management_consulting,4.0,0.0,1050-08-01
4136,1048-49,True,further_study,,further_study,,4.0,1050-08-01
4138,1048-49,True,unknown,,,,14.0,1050-08-01
4142,1048-49,True,employed,non_professional,craft_and_making,3.0,8.0,1050-08-01
4161,1048-49,False,,,,,,1050-08-01
4163,1048-49,True,employed,professional,design_and_media,3.0,10.0,1050-08-01
4164,1048-49,True,employed,professional,legal_services,4.0,6.0,1050-08-01
4173,1048-49,True,employed,professional,social_care,5.0,8.0,1050-08-01
4175,1048-49,True,unemployed,,,,19.0,1050-08-01
4177,1048-49,True,employed,professional,heritage_and_curation,3.0,3.0,1050-08-01
4182,1048-49,True,employed,professional,architecture_and_built_environment,4.0,5.0,1050-08-01
4186,1048-49,False,,,,,,1050-08-01
419,1048-49,True,unemployed,,,,16.0,1050-08-01
4199,1048-49,True,unemployed,,,,14.0,1050-08-01
4200,1048-49,True,employed,professional,media_and_communications,4.0,2.0,1050-08-01
421,1048-49,True,further_study,,further_study,,1.0,1050-08-01
4211,1048-49,False,,,,,,1050-08-01
4217,1048-49,True,unknown,,,,6.0,1050-08-01
422,1048-49,False,,,,,,1050-08-01
4226,1048-49,True,further_study,,further_study,,4.0,1050-08-01
4229,1048-49,True,unemployed,,,,17.0,1050-08-01
4230,1048-49,True,employed,non_professional,heritage_and_curation,2.0,3.0,1050-08-01
4236,1048-49,False,,,,,,1050-08-01
4240,1048-49,True,employed,professional,human_resources,5.0,3.0,1050-08-01
4241,1048-49,True,further_study,,further_study,,5.0,1050-08-01
4247,1048-49,True,employed,professional,craft_and_making,3.0,5.0,1050-08-01
425,1048-49,True,employed,professional,human_resources,3.0,6.0,1050-08-01
4251,1048-49,True,further_study,,further_study,,1.0,1050-08-01
4254,1048-49,True,employed,professional,education,4.0,4.0,1050-08-01
426,1048-49,False,,,,,,1050-08-01
4260,1048-49,True,employed,non_professional,legal_services,3.0,8.0,1050-08-01
4269,1048-49,True,employed,non_professional,creative_industries,3.0,4.0,1050-08-01
4284,1048-49,False,,,,,,1050-08-01
4289,1048-49,True,employed,professional,heritage_and_curation,3.0,12.0,1050-08-01
4304,1048-49,True,employed,non_professional,design_and_media,2.0,3.0,1050-08-01
4307,1048-49,False,,,,,,1050-08-01
4321,1048-49,True,employed,professional,management_consulting,5.0,3.0,1050-08-01
4328,1048-49,True,employed,professional,legal_services,4.0,8.0,1050-08-01
433,1048-49,False,,,,,,1050-08-01
4332,1048-49,False,,,,,,1050-08-01
4344,1048-49,True,employed,professional,creative_industries,3.0,6.0,1050-08-01
4347,1048-49,True,employed,professional,hospitality_and_tourism,5.0,4.0,1050-08-01
4349,1048-49,False,,,,,,1050-08-01
4353,1048-49,True,employed,professional,public_health,4.0,4.0,1050-08-01
4355,1048-49,True,employed,professional,legal_services,4.0,1.0,1050-08-01
4357,1048-49,False,,,,,,1050-08-01
4361,1048-49,True,employed,professional,architecture_and_built_environment,3.0,6.0,1050-08-01
4363,1048-49,True,employed,professional,design_and_media,3.0,5.0,1050-08-01
4366,1048-49,True,further_study,,further_study,,4.0,1050-08-01
4372,1048-49,True,unemployed,,,,12.0,1050-08-01
4390,1048-49,False,,,,,,1050-08-01
4393,1048-49,True,further_study,,further_study,,1.0,1050-08-01
4400,1048-49,True,employed,professional,hospitality_and_tourism,4.0,6.0,1050-08-01
4406,1048-49,True,employed,professional,human_resources,4.0,4.0,1050-08-01
