student_id,academic_year,programme_code,programme_year,is_repeat_year,teaching_quality,learning_opportunities,assessment_feedback,academic_support,organisation_management,learning_resources,student_voice,overall_satisfaction
1803,1051-52,1.1.2,3,False,5,4,4,5,4,4,3,4
1804,1051-52,3.1.27,3,False,3,4,3,3,3,3,3,3
1805,1051-52,4.3.41,3,False,4,4,3,4,3,3,4,4
1808,1051-52,4.4.43,3,False,4,4,4,4,4,4,3,4
1810,1051-52,3.2.29,3,False,4,5,4,4,4,4,5,4
1811,1051-52,4.2.37,3,False,4,4,5,4,5,5,5,5
1812,1051-52,3.2.30,3,False,4,4,4,4,4,4,4,5
1814,1051-52,1.2.5,3,False,4,4,3,4,4,3,3,4
1815,1051-52,4.3.40,3,False,5,4,4,5,4,4,4,4
1816,1051-52,4.2.37,3,False,4,4,4,3,3,4,3,4
1818,1051-52,3.1.27,3,False,4,4,4,2,2,4,4,3
1819,1051-52,1.5.14,3,False,5,5,3,4,4,4,4,4
1820,1051-52,4.3.39,3,False,2,3,3,3,3,3,3,3
1821,1051-52,4.3.41,3,False,4,3,3,3,3,3,3,3
1822,1051-52,4.1.35,3,False,5,5,5,5,4,4,5,5
1823,1051-52,1.3.8,3,False,4,3,5,3,4,4,4,4
1826,1051-52,4.2.38,3,False,4,3,3,3,3,4,4,3
1828,1051-52,4.3.41,3,False,4,3,4,4,3,5,3,3
1831,1051-52,4.2.36,3,False,4,3,3,4,4,4,3,3
1832,1051-52,4.3.39,3,False,4,4,3,3,4,4,4,3
1833,1051-52,3.1.28,3,False,4,4,4,3,4,4,4,4
1835,1051-52,4.4.43,3,False,4,3,4,4,3,4,3,3
1836,1051-52,2.2.19,3,False,4,4,3,4,3,4,4,5
1837,1051-52,2.3.22,3,False,4,4,4,4,4,4,4,4
1838,1051-52,1.3.9,3,False,4,4,4,4,4,5,4,4
1839,1051-52,1.5.13,3,False,4,5,4,5,4,5,4,4
1840,1051-52,4.1.33,3,False,4,4,4,4,4,4,3,4
1841,1051-52,4.2.37,3,False,5,5,5,4,5,5,5,5
1842,1051-52,3.3.32,3,False,5,4,4,4,5,4,4,5
1843,1051-52,4.1.33,3,False,5,5,3,4,4,4,4,5
1844,1051-52,1.4.11,3,False,4,4,4,4,4,4,4,4
1846,1051-52,2.2.19,3,False,3,3,3,5,3,3,5,3
1847,1051-52,4.2.37,3,False,4,4,4,4,4,4,4,4
1848,1051-52,1.3.8,3,False,5,4,4,4,4,5,5,4
1849,1051-52,1.1.2,3,False,5,4,4,5,4,5,4,4
1850,1051-52,1.4.10,3,False,4,4,3,3,3,4,4,4
1852,1051-52,1.5.12,3,False,4,4,4,3,4,4,4,3
1853,1051-52,1.2.5,3,False,3,3,3,4,4,3,3,4
1858,1051-52,4.3.39,3,False,4,5,3,4,4,5,5,3
1859,1051-52,4.3.40,3,False,4,4,5,4,4,4,5,4
1860,1051-52,2.3.22,3,False,4,4,4,5,5,4,5,4
1862,1051-52,3.3.31,3,False,4,4,4,5,4,4,4,5
1864,1051-52,4.2.36,3,False,4,4,4,4,4,4,4,4
1865,1051-52,2.4.24,3,False,5,5,4,5,5,4,5,5
1866,1051-52,3.1.28,3,False,5,4,5,3,4,4,3,4
1868,1051-52,2.1.16,3,False,4,3,4,2,3,3,5,3
1870,1051-52,2.1.16,3,False,5,4,5,5,4,4,4,4
1872,1051-52,1.2.4,3,False,5,5,4,4,4,5,4,5
1874,1051-52,2.2.20,3,False,4,4,3,4,3,4,3,4
1875,1051-52,4.4.42,3,False,3,3,3,3,3,4,3,3
1876,1051-52,1.2.4,3,False,4,4,4,5,4,4,4,5
1877,1051-52,4.2.37,3,False,4,4,3,4,4,4,4,4
1879,1051-52,2.3.23,3,False,4,4,4,3,4,4,4,4
1880,1051-52,4.3.41,3,False,4,3,3,4,4,3,3,4
1881,1051-52,3.1.28,3,False,5,4,4,4,4,4,4,4
1882,1051-52,1.3.9,3,False,5,4,5,5,4,5,4,5
1883,1051-52,3.2.29,3,False,4,5,4,5,4,4,4,4
1884,1051-52,3.2.30,3,False,4,3,4,4,3,4,4,4
1885,1051-52,3.2.30,3,False,4,3,4,4,4,4,4,4
1886,1051-52,4.1.34,3,False,4,4,4,4,4,4,4,5
1887,1051-52,3.2.30,3,False,4,3,2,3,3,4,3,4
1888,1051-52,2.2.18,3,False,5,4,4,4,4,4,4,4
1889,1051-52,1.1.2,3,False,3,3,3,3,3,3,3,2
189,1051-52,4.2.38,3,True,4,4,3,3,4,4,4,3
1890,1051-52,4.2.36,3,False,4,4,3,4,4,4,5,5
1891,1051-52,4.4.42,3,False,4,4,3,5,5,4,4,5
1892,1051-52,3.2.30,3,False,4,4,4,4,4,4,3,4
1893,1051-52,1.2.4,3,False,4,4,3,3,4,4,4,3
1894,1051-52,4.3.40,3,False,5,4,4,4,4,4,4,4
1895,1051-52,2.2.19,3,False,5,5,5,4,4,5,4,4
1896,1051-52,4.2.37,3,False,3,4,4,4,3,3,4,4
1897,1051-52,2.4.26,3,False,5,4,4,5,3,4,4,4
1898,1051-52,1.2.4,3,False,4,4,4,4,4,3,4,3
1901,1051-52,3.1.27,3,False,4,4,5,4,3,4,3,4
1902,1051-52,1.2.4,3,False,3,5,4,4,4,3,3,3
1903,1051-52,2.3.23,3,False,4,4,4,4,4,4,4,4
1904,1051-52,4.4.43,3,False,4,4,3,3,3,4,3,3
1906,1051-52,4.2.37,3,False,5,5,5,4,5,5,4,5
1907,1051-52,4.4.44,3,False,4,4,3,4,3,3,2,3
1908,1051-52,4.4.43,3,False,5,4,5,4,5,5,5,5
1909,1051-52,1.5.13,3,False,4,5,4,4,4,5,4,4
1910,1051-52,3.3.32,3,False,4,4,4,5,3,4,4,4
1911,1051-52,4.1.33,3,False,4,3,4,4,3,4,3,5
1912,1051-52,1.5.12,3,False,4,4,4,4,3,4,4,5
1914,1051-52,4.3.41,3,False,5,5,3,4,4,4,4,5
1915,1051-52,2.1.17,3,False,4,3,4,3,3,4,4,3
1916,1051-52,1.3.7,3,False,4,4,4,5,4,3,4,4
1917,1051-52,2.4.25,3,False,5,5,4,5,5,5,4,5
1918,1051-52,2.4.24,3,False,4,4,4,4,3,4,4,4
1919,1051-52,4.3.40,3,False,4,4,4,4,4,4,4,4
1920,1051-52,4.3.39,3,False,4,5,4,4,3,4,4,5
1921,1051-52,4.4.42,3,False,4,4,3,3,4,4,4,4
1922,1051-52,4.2.37,3,False,4,4,4,4,3,4,4,4
1923,1051-52,4.3.41,3,False,3,3,2,3,3,3,3,3
1924,1051-52,2.2.20,3,False,5,5,4,5,5,5,4,5
1925,1051-52,2.4.25,3,False,4,4,3,3,3,3,3,3
1927,1051-52,1.1.3,3,False,5,5,5,5,4,5,4,4
1928,1051-52,3.2.29,3,False,3,4,4,3,3,3,4,3
1929,1051-52,1.5.12,3,False,4,4,3,4,3,4,3,4
1931,1051-52,2.2.20,3,False,4,4,4,4,3,3,4,3
1932,1051-52,3.2.30,3,False,3,4,4,4,4,4,3,3
1933,1051-52,1.5.12,3,False,4,4,4,4,4,3,3,4
1934,1051-52,4.1.34,3,False,4,4,4,4,4,4,4,4
1935,1051-52,2.3.22,3,False,5,4,4,5,4,4,3,4
1937,1051-52,2.3.21,3,False,5,5,5,5,4,4,4,5
1938,1051-52,4.4.44,3,False,4,3,3,3,3,4,4,3
1939,1051-52,4.2.38,3,False,4,4,5,4,5,4,4,4
1940,1051-52,4.1.35,3,False,4,4,4,4,3,5,3,4
1941,1051-52,2.4.25,3,False,4,4,3,3,3,4,4,4
1942,1051-52,4.2.36,3,False,4,4,4,4,3,4,3,4
1943,1051-52,2.3.23,3,False,4,4,3,4,3,4,4,4
1944,1051-52,3.2.30,3,False,3,4,3,3,3,4,4,3
1945,1051-52,3.1.28,3,False,4,4,5,4,4,4,3,4
1946,1051-52,3.2.29,3,False,5,5,4,4,4,4,4,4
1947,1051-52,3.1.28,3,False,4,4,4,4,3,3,4,4
1948,1051-52,3.2.30,3,False,4,5,4,4,4,3,3,4
1949,1051-52,3.1.27,3,False,5,4,4,5,4,4,3,5
1950,1051-52,2.1.17,3,False,4,4,4,4,4,4,4,4
1951,1051-52,3.2.30,3,False,3,3,3,4,3,3,3,3
1952,1051-52,1.2.6,3,False,4,3,3,3,3,4,4,4
1953,1051-52,4.2.37,3,False,4,4,4,4,4,4,4,5
1954,1051-52,4.1.33,3,False,5,5,4,4,4,4,5,5
1955,1051-52,2.4.24,3,False,4,3,4,4,4,4,4,4
1956,1051-52,4.3.41,3,False,4,5,4,4,4,4,4,4
1957,1051-52,4.1.33,3,False,3,3,2,2,2,3,3,2
1959,1051-52,4.1.34,3,False,4,4,4,5,4,4,5,5
1960,1051-52,1.5.12,3,False,5,5,5,5,4,5,4,5
1961,1051-52,4.2.38,3,False,4,4,3,4,4,4,4,4
1964,1051-52,1.5.13,3,False,5,4,4,4,4,4,4,5
1965,1051-52,2.1.16,3,False,5,5,4,4,4,5,5,4
1967,1051-52,3.2.30,3,False,4,4,4,4,5,2,3,4
1968,1051-52,4.4.42,3,False,4,4,4,5,4,4,4,4
1969,1051-52,4.1.35,3,False,5,4,4,4,3,4,3,3
1970,1051-52,4.3.39,3,False,4,4,4,4,3,4,4,3
1973,1051-52,3.2.29,3,False,5,5,4,4,4,4,4,5
1974,1051-52,2.1.15,3,False,4,4,4,4,4,4,3,4
1976,1051-52,4.4.42,3,False,4,4,4,4,4,4,3,3
1977,1051-52,4.4.44,3,False,4,5,5,5,4,4,5,5
1978,1051-52,4.1.34,3,False,4,3,4,3,3,3,4,4
1980,1051-52,1.1.2,3,False,4,4,5,4,4,4,5,5
1981,1051-52,1.1.2,3,False,3,4,3,4,3,3,3,3
1982,1051-52,4.3.41,3,False,4,4,4,3,3,4,5,4
1983,1051-52,4.1.34,3,False,3,4,4,3,4,4,4,3
1984,1051-52,2.2.20,3,False,4,4,4,4,4,4,4,3
1985,1051-52,1.1.3,3,False,4,4,4,3,3,4,4,4
1986,1051-52,4.1.33,3,False,4,4,3,4,3,4,4,3
1988,1051-52,1.5.13,3,False,4,3,4,4,3,4,3,3
1989,1051-52,2.4.25,3,False,3,4,3,4,3,4,3,4
1990,1051-52,2.1.17,3,False,5,4,5,4,3,4,4,4
1991,1051-52,4.4.42,3,False,3,4,3,3,3,4,4,3
1992,1051-52,3.2.30,3,False,4,3,3,3,2,4,3,3
1994,1051-52,3.3.32,3,False,5,4,5,5,4,5,4,5
1995,1051-52,1.2.4,3,False,4,4,3,4,4,4,3,3
1997,1051-52,1.2.5,3,False,4,4,3,4,3,4,4,4
1998,1051-52,1.2.4,3,False,3,3,2,2,3,3,3,3
1999,1051-52,2.3.21,3,False,4,3,4,2,3,4,3,4
226,1051-52,3.3.31,3,False,3,3,3,2,3,4,3,3
246,1051-52,4.2.38,3,True,4,4,3,4,3,3,3,3
265,1051-52,2.2.20,3,True,3,4,4,4,4,3,4,3
337,1051-52,2.2.19,3,False,3,4,3,2,3,4,3,4
340,1051-52,1.1.1,3,True,4,3,3,4,4,4,4,4
388,1051-52,4.4.42,3,True,4,4,4,4,3,4,4,4
457,1051-52,3.3.32,3,True,4,4,2,3,2,3,3,2
521,1051-52,1.2.5,3,True,3,4,3,3,3,4,3,2
528,1051-52,2.3.23,3,True,3,4,3,2,2,3,3,2
545,1051-52,3.2.30,3,True,2,3,2,2,2,3,3,2
565,1051-52,3.2.29,3,False,4,4,3,4,3,3,4,4
579,1051-52,4.2.37,3,True,4,4,4,5,4,5,5,4
60,1051-52,1.4.10,3,True,4,4,3,3,3,4,4,3
617,1051-52,1.1.2,3,False,4,4,3,3,3,4,4,3
63,1051-52,1.1.3,3,True,3,4,3,3,3,4,3,2
642,1051-52,2.4.24,3,False,4,3,3,3,3,3,4,4
686,1051-52,4.4.42,3,True,4,4,4,4,3,4,4,4
689,1051-52,1.1.2,3,True,3,3,3,3,2,3,3,2
739,1051-52,1.1.1,3,True,4,5,4,5,4,4,5,4
741,1051-52,2.2.18,3,False,4,4,3,3,3,4,4,3
819,1051-52,3.2.29,3,True,4,3,3,3,3,3,4,3
843,1051-52,3.3.31,3,True,4,4,4,3,3,3,4,3
861,1051-52,3.1.27,3,True,4,4,3,3,3,3,3,3
896,1051-52,4.3.40,3,True,3,3,3,1,2,3,3,2
903,1051-52,3.2.30,3,True,4,4,3,4,3,5,3,4
906,1051-52,2.1.16,3,False,4,5,5,4,4,4,5,5
97,1051-52,1.5.12,3,True,3,4,3,3,3,4,4,4
980,1051-52,4.1.34,3,True,5,4,4,5,4,4,3,4
1000,1052-53,3.2.30,3,False,4,3,3,3,3,4,3,3
1015,1052-53,1.1.2,3,False,3,4,3,3,2,4,4,3
1019,1052-53,2.2.19,3,False,4,3,3,3,3,4,4,3
1028,1052-53,1.1.2,3,True,4,4,3,3,3,4,3,4
1034,1052-53,2.3.22,3,True,4,4,3,3,3,4,4,3
1040,1052-53,2.4.25,3,True,3,4,3,3,2,4,4,3
1122,1052-53,4.3.39,3,True,4,4,3,3,3,3,4,4
1147,1052-53,3.2.30,3,True,3,3,3,3,2,3,3,2
1198,1052-53,2.2.18,3,True,3,3,3,3,2,3,4,2
1210,1052-53,2.4.25,3,True,4,4,3,3,3,4,3,2
1219,1052-53,3.2.29,3,True,5,4,4,4,4,4,4,4
1239,1052-53,2.1.16,3,False,4,5,3,3,3,3,4,4
1292,1052-53,1.1.3,3,True,4,3,3,3,4,4,4,2
1345,1052-53,1.2.5,3,False,4,4,3,3,4,3,4,4
1350,1052-53,4.3.40,3,True,4,4,3,3,3,4,4,3
1375,1052-53,1.2.5,3,False,3,2,3,2,3,3,3,3
1393,1052-53,1.4.11,3,True,4,4,3,3,3,4,4,3
1400,1052-53,1.2.4,3,True,3,3,2,3,2,3,3,2
1412,1052-53,1.1.1,3,False,4,2,3,3,3,3,3,3
1420,1052-53,1.2.4,3,False,4,3,3,3,3,3,4,4
1437,1052-53,4.1.35,3,False,5,4,4,4,4,4,3,4
1442,1052-53,2.1.16,3,True,5,5,4,5,4,4,5,5
1474,1052-53,4.4.43,3,True,4,5,4,4,4,4,4,4
1495,1052-53,1.1.3,3,False,3,4,4,4,4,4,4,3
1504,1052-53,2.3.23,3,True,4,5,3,4,4,4,5,4
1509,1052-53,4.2.38,3,True,4,4,3,3,4,4,4,3
1523,1052-53,2.1.17,3,True,3,4,3,3,3,4,4,3
1524,1052-53,4.4.44,3,True,4,3,4,3,4,4,4,4
1530,1052-53,3.3.31,3,False,3,4,3,3,3,3,3,3
1564,1052-53,3.2.29,3,True,4,3,4,5,4,4,4,4
1574,1052-53,2.2.19,3,False,4,4,3,3,4,4,5,4
1579,1052-53,1.1.1,3,False,4,3,3,3,3,3,3,3
1596,1052-53,4.4.44,3,True,5,4,4,4,4,4,4,4
1606,1052-53,1.1.1,3,True,5,4,4,4,3,4,4,4
1608,1052-53,4.1.35,3,True,5,4,4,5,4,4,5,4
1612,1052-53,4.4.42,3,True,4,4,4,3,4,3,4,3
1623,1052-53,2.1.17,3,True,3,3,2,2,2,3,3,2
1661,1052-53,4.2.38,3,True,4,4,3,4,4,3,4,3
1674,1052-53,4.2.37,3,False,4,4,4,3,3,4,4,4
1695,1052-53,1.1.3,3,True,4,4,2,3,3,4,3,3
1706,1052-53,4.3.39,3,True,4,5,4,4,4,3,4,4
1708,1052-53,3.2.29,3,True,4,5,4,4,4,4,4,4
1715,1052-53,2.1.16,3,True,5,4,4,4,4,4,3,4
1751,1052-53,4.2.36,3,True,4,4,3,3,3,4,4,3
1756,1052-53,2.1.16,3,True,4,4,3,3,3,3,4,3
1772,1052-53,1.5.13,3,False,5,5,4,5,5,5,4,5
1773,1052-53,2.2.18,3,True,4,3,3,3,3,3,4,2
1786,1052-53,2.2.19,3,False,4,4,4,4,3,4,4,4
1789,1052-53,1.1.2,3,True,4,4,3,3,4,3,4,4
1804,1052-53,3.1.27,3,True,3,3,4,3,2,4,3,2
1808,1052-53,4.4.43,3,True,4,4,3,4,3,3,4,3
1810,1052-53,3.2.29,3,True,4,4,4,4,3,4,4,3
1826,1052-53,4.2.38,3,True,4,4,4,3,3,4,4,3
1832,1052-53,4.3.39,3,True,4,4,4,4,3,4,4,3
1836,1052-53,2.2.19,3,True,3,3,4,4,4,4,3,3
1837,1052-53,2.3.22,3,True,4,4,3,3,3,3,3,3
1846,1052-53,2.2.19,3,True,4,4,4,4,3,4,4,4
1850,1052-53,1.4.10,3,True,4,5,4,3,3,4,4,3
1858,1052-53,4.3.39,3,True,4,5,3,4,4,4,4,5
1861,1052-53,1.2.4,3,False,5,5,4,4,5,5,4,5
1863,1052-53,4.3.39,3,False,4,5,4,4,5,4,4,4
1869,1052-53,2.4.25,3,False,4,3,4,4,4,4,3,4
1871,1052-53,3.1.27,3,False,4,3,3,3,3,4,4,3
1878,1052-53,2.2.19,3,False,4,4,4,4,5,5,4,4
1893,1052-53,1.2.4,3,True,4,4,4,3,3,4,4,4
1900,1052-53,4.3.41,3,False,4,4,3,4,4,4,4,3
1915,1052-53,2.1.17,3,True,4,4,4,4,3,4,4,4
1926,1052-53,1.2.4,3,False,4,3,3,4,3,4,3,3
1930,1052-53,2.1.17,3,False,4,4,3,4,4,3,5,4
1936,1052-53,4.3.39,3,False,3,3,3,3,3,4,3,2
1946,1052-53,3.2.29,3,True,4,4,4,4,4,4,3,3
1963,1052-53,1.1.2,3,False,3,3,2,2,2,3,3,2
1965,1052-53,2.1.16,3,True,4,4,2,3,3,3,3,3
1966,1052-53,1.3.9,3,False,4,3,3,4,3,4,4,3
1971,1052-53,3.3.31,3,False,3,3,3,3,3,4,3,4
1979,1052-53,4.1.33,3,False,4,4,5,5,3,4,4,4
1991,1052-53,4.4.42,3,True,3,4,4,5,4,4,4,4
1992,1052-53,3.2.30,3,True,5,4,4,4,4,4,3,4
1996,1052-53,4.2.38,3,False,3,4,4,4,4,4,4,4
1997,1052-53,1.2.5,3,True,3,4,3,3,3,3,3,2
1998,1052-53,1.2.4,3,True,3,3,4,3,3,4,3,3
2000,1052-53,4.2.38,3,False,4,5,4,4,4,4,4,5
2001,1052-53,1.3.9,3,False,4,4,4,4,4,4,4,4
2002,1052-53,4.3.39,3,False,3,3,4,4,4,5,3,3
2003,1052-53,1.1.3,3,False,3,3,3,3,3,4,3,3
2004,1052-53,4.3.41,3,False,4,4,3,4,4,4,3,4
2005,1052-53,1.3.8,3,False,4,4,4,4,3,4,4,4
2006,1052-53,4.2.37,3,False,4,4,4,4,4,4,4,3
2008,1052-53,1.2.5,3,False,2,2,3,2,2,3,3,2
2009,1052-53,2.1.15,3,False,4,4,4,3,3,4,4,3
2010,1052-53,2.1.17,3,False,3,4,4,3,4,3,3,4
2011,1052-53,4.2.37,3,False,4,5,3,4,4,5,5,4
2012,1052-53,2.3.21,3,False,4,4,4,4,4,4,4,4
2016,1052-53,3.2.30,3,False,4,4,4,4,4,4,3,5
2018,1052-53,4.1.33,3,False,4,4,4,5,3,4,3,4
2019,1052-53,4.1.34,3,False,4,4,3,4,3,4,3,4
2021,1052-53,2.2.19,3,False,5,4,4,5,4,5,5,5
2024,1052-53,3.2.29,3,False,4,4,4,4,3,4,4,4
2027,1052-53,2.3.23,3,False,4,5,4,4,4,4,4,5
2028,1052-53,4.4.44,3,False,4,4,3,3,3,4,3,3
2029,1052-53,4.4.43,3,False,4,5,4,4,4,4,4,4
2030,1052-53,3.2.30,3,False,5,4,4,4,4,4,4,4
2031,1052-53,4.4.44,3,False,4,4,3,4,4,4,4,4
2032,1052-53,1.2.6,3,False,5,4,4,4,4,5,4,4
2033,1052-53,2.2.18,3,False,4,4,3,2,3,3,3,3
2034,1052-53,4.2.37,3,False,4,4,4,4,4,4,3,4
2035,1052-53,4.3.39,3,False,4,3,5,3,4,3,3,3
2036,1052-53,2.2.18,3,False,5,5,4,5,4,4,4,5
2037,1052-53,4.3.41,3,False,3,4,3,3,4,4,4,4
2039,1052-53,4.4.42,3,False,4,4,3,4,3,4,4,4
2041,1052-53,4.1.33,3,False,3,4,3,4,3,4,4,3
2043,1052-53,1.4.10,3,False,4,4,4,5,5,4,4,4
2044,1052-53,3.2.29,3,False,4,4,5,5,4,4,4,4
2045,1052-53,3.1.27,3,False,4,4,4,4,4,4,4,5
2046,1052-53,1.4.11,3,False,4,4,4,4,4,4,4,4
2047,1052-53,2.4.24,3,False,4,4,4,4,4,4,4,4
2048,1052-53,1.2.4,3,False,5,4,4,5,5,5,5,5
2049,1052-53,2.1.16,3,False,3,4,4,4,4,4,4,3
2051,1052-53,2.2.19,3,False,4,4,4,4,3,5,4,4
2052,1052-53,4.3.39,3,False,4,4,4,4,5,4,4,4
2053,1052-53,1.1.2,3,False,4,5,5,4,5,4,5,5
2056,1052-53,1.5.13,3,False,4,5,4,4,5,4,4,5
2057,1052-53,4.1.35,3,False,5,5,5,4,5,4,4,5
2059,1052-53,3.2.29,3,False,3,3,3,3,3,4,3,2
2060,1052-53,4.1.35,3,False,4,5,4,4,4,5,4,5
2061,1052-53,4.2.38,3,False,4,4,4,3,4,5,4,4
2062,1052-53,3.2.29,3,False,4,4,4,5,4,4,4,5
2064,1052-53,4.4.44,3,False,5,4,4,4,5,4,4,5
2065,1052-53,4.3.40,3,False,5,4,4,4,4,4,3,4
2066,1052-53,2.4.25,3,False,3,3,3,3,2,2,3,2
2067,1052-53,4.2.36,3,False,4,4,4,4,4,4,3,5
2068,1052-53,4.1.35,3,False,4,5,3,4,4,5,3,4
2069,1052-53,4.2.36,3,False,4,3,4,4,4,4,4,4
2070,1052-53,4.1.34,3,False,4,5,3,3,3,4,4,3
2073,1052-53,2.2.19,3,False,4,4,4,3,4,4,4,4
2074,1052-53,3.3.31,3,False,5,5,4,5,4,4,4,4
2075,1052-53,3.2.30,3,False,4,4,4,4,4,4,4,5
2076,1052-53,4.1.35,3,False,4,4,4,4,4,4,4,4
2077,1052-53,3.3.32,3,False,4,4,4,5,4,3,4,4
2078,1052-53,2.1.16,3,False,4,4,3,4,3,4,4,4
2079,1052-53,1.5.12,3,False,5,4,4,5,4,4,4,4
2080,1052-53,2.3.23,3,False,4,3,3,3,3,4,3,3
2081,1052-53,1.5.12,3,False,4,4,5,4,4,4,3,4
2082,1052-53,4.4.44,3,False,5,4,5,4,5,4,4,5
2083,1052-53,3.2.29,3,False,4,3,3,4,3,4,3,3
2084,1052-53,1.2.5,3,False,4,4,4,4,4,5,4,4
2085,1052-53,1.2.5,3,False,4,3,3,4,3,4,4,3
2086,1052-53,1.2.4,3,False,4,5,4,4,4,4,4,4
2087,1052-53,4.2.37,3,False,4,4,4,4,5,4,5,4
2088,1052-53,2.3.21,3,False,5,5,5,4,4,4,4,4
2090,1052-53,4.1.34,3,False,4,4,4,4,4,4,4,4
2092,1052-53,2.1.16,3,False,5,4,4,4,4,3,5,4
2093,1052-53,1.2.5,3,False,3,4,3,3,3,3,4,3
2095,1052-53,4.3.39,3,False,3,3,3,2,3,4,3,4
2096,1052-53,2.3.23,3,False,4,4,3,4,4,4,4,4
2097,1052-53,1.1.3,3,False,3,3,3,4,3,3,4,3
2098,1052-53,4.3.40,3,False,4,4,4,4,5,3,3,3
2099,1052-53,2.1.15,3,False,4,5,4,5,4,4,5,4
2100,1052-53,4.1.34,3,False,4,4,5,4,4,4,4,5
2101,1052-53,4.3.41,3,False,4,3,3,4,3,4,3,4
2102,1052-53,3.3.31,3,False,3,3,3,2,2,3,3,3
2103,1052-53,2.3.22,3,False,5,5,3,3,4,4,4,4
2104,1052-53,4.1.34,3,False,3,4,3,3,3,3,3,3
2105,1052-53,2.1.17,3,False,4,4,4,3,4,4,4,4
2107,1052-53,1.2.4,3,False,3,3,3,4,4,4,3,4
2108,1052-53,4.3.41,3,False,3,4,2,3,3,4,3,3
2109,1052-53,1.1.3,3,False,4,4,3,4,2,4,3,3
2110,1052-53,3.1.27,3,False,3,3,3,3,2,4,2,3
2111,1052-53,4.3.40,3,False,3,3,3,3,3,4,2,3
2112,1052-53,4.1.34,3,False,4,4,3,4,4,4,3,4
2115,1052-53,1.5.14,3,False,5,5,4,5,4,5,4,5
2117,1052-53,4.2.37,3,False,4,4,4,4,4,4,4,4
2118,1052-53,2.3.23,3,False,4,3,3,3,3,3,3,3
2119,1052-53,2.3.23,3,False,4,5,4,4,4,5,4,5
2120,1052-53,1.3.7,3,False,4,4,5,4,4,4,3,4
2121,1052-53,1.3.9,3,False,3,3,3,4,4,4,3,3
2122,1052-53,2.4.24,3,False,4,4,5,4,5,4,5,4
2123,1052-53,4.1.33,3,False,4,4,4,4,4,4,3,3
2124,1052-53,1.3.9,3,False,4,4,4,4,4,4,3,4
2125,1052-53,4.4.44,3,False,4,4,3,5,4,4,2,4
2126,1052-53,1.1.3,3,False,3,4,3,3,3,3,3,3
2127,1052-53,1.1.1,3,False,5,4,4,4,4,4,5,4
2128,1052-53,4.3.41,3,False,4,3,4,5,4,5,4,5
2129,1052-53,2.2.19,3,False,4,4,4,4,4,4,4,5
2130,1052-53,1.1.3,3,False,5,5,4,4,4,4,4,4
2131,1052-53,2.2.20,3,False,4,4,4,4,4,5,5,5
2132,1052-53,4.1.33,3,False,3,3,2,3,2,3,3,2
2133,1052-53,4.4.44,3,False,3,4,4,3,4,4,4,4
2134,1052-53,4.2.36,3,False,5,4,4,4,5,5,4,5
2135,1052-53,2.1.16,3,False,4,4,3,4,4,4,4,4
2136,1052-53,2.2.19,3,False,5,4,4,5,4,4,4,4
2137,1052-53,4.3.41,3,False,4,4,3,3,3,3,3,3
2142,1052-53,1.2.6,3,False,5,4,4,4,4,4,4,4
2143,1052-53,2.3.23,3,False,5,4,3,3,3,4,3,4
2145,1052-53,3.2.30,3,False,5,4,4,4,4,4,3,4
2146,1052-53,2.3.22,3,False,5,4,5,5,4,4,5,5
2148,1052-53,4.2.37,3,False,5,4,4,4,5,4,4,4
2151,1052-53,2.3.23,3,False,5,5,5,5,5,4,4,5
2155,1052-53,3.3.32,3,False,5,4,4,5,4,4,4,5
2156,1052-53,1.5.12,3,False,4,4,3,3,4,4,3,3
2157,1052-53,1.5.13,3,False,5,4,4,4,4,4,4,4
2158,1052-53,4.3.41,3,False,4,4,3,4,3,4,4,4
2159,1052-53,4.4.44,3,False,4,4,4,4,3,4,4,5
2160,1052-53,4.2.37,3,False,4,5,4,4,5,4,5,4
2162,1052-53,4.3.40,3,False,4,4,3,3,3,3,3,4
2163,1052-53,1.2.4,3,False,5,4,4,4,4,5,4,5
2164,1052-53,4.3.40,3,False,5,4,4,5,3,3,4,5
2165,1052-53,2.1.15,3,False,5,4,3,4,4,4,4,4
2167,1052-53,2.4.25,3,False,4,5,4,5,4,4,5,4
2168,1052-53,4.3.40,3,False,3,3,3,4,3,4,3,4
2169,1052-53,4.3.41,3,False,4,4,3,3,4,4,4,3
2170,1052-53,1.1.1,3,False,4,4,3,4,4,4,4,3
2172,1052-53,2.1.17,3,False,4,4,4,4,4,4,4,4
2176,1052-53,1.2.5,3,False,4,4,3,5,4,4,4,3
2177,1052-53,3.1.27,3,False,4,5,4,5,4,5,5,4
2179,1052-53,1.1.2,3,False,5,5,4,3,4,4,3,4
2183,1052-53,1.3.9,3,False,4,3,3,3,4,3,3,3
2184,1052-53,4.2.37,3,False,4,4,4,5,4,4,4,4
2185,1052-53,3.1.28,3,False,5,4,4,5,5,4,4,5
2186,1052-53,1.5.12,3,False,4,4,4,4,4,4,4,5
2188,1052-53,3.1.28,3,False,5,4,4,5,4,3,3,4
2189,1052-53,2.2.20,3,False,3,4,4,4,4,4,4,4
2190,1052-53,3.2.29,3,False,4,4,4,5,4,4,3,4
2191,1052-53,1.1.2,3,False,4,4,3,4,4,4,4,3
2192,1052-53,2.2.18,3,False,5,5,5,5,5,5,5,5
2193,1052-53,1.2.5,3,False,3,4,4,4,3,4,4,4
