student_id,race,gender,ethnicity,prior_educational_experience,socio_economic_class_rank,physical_disability,mental_health_disability,specific_learning_disability,autistic_spectrum,adhd,dyslexia,other_neurodivergence,deaf_or_hearing_impaired,wheelchair_user,requires_personal_care,blind_or_visually_impaired,communication_difficulties,no_known_disabilities
290,Elf,Female,Holly,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
291,Dwarf,Male,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
292,Elf,Male,Ash,Academic,2,False,False,False,False,False,False,False,False,False,False,False,True,True
293,Elf,Female,Palm,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
294,Elf,Male,Ash,Academic,4,False,False,False,False,False,False,False,False,False,False,True,False,True
295,Dwarf,Male,Gypsum,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
296,Dwarf,Female,Sandstone,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
297,Elf,Female,Ash,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
298,Dwarf,Male,Flint,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
299,Dwarf,Female,Malachite,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,True
300,Elf,Male,Ash,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
301,Dwarf,Male,Sandstone,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
302,Dwarf,Female,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
303,Dwarf,Female,Gypsum,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
304,Elf,Female,Baobab,Academic,4,True,False,False,False,False,False,False,False,False,False,False,False,True
305,Elf,Female,Palm,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
306,Dwarf,Other,Gypsum,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,True
307,Dwarf,Female,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
308,Dwarf,Male,Sandstone,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
309,Dwarf,Female,Granite,Vocational,2,False,False,False,False,False,False,False,True,False,False,False,False,False
310,Dwarf,Male,Flint,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False
311,Dwarf,Male,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
312,Dwarf,Male,Flint,Vocational,1,False,False,False,False,False,False,False,False,False,False,False,False,False
313,Dwarf,Male,Gypsum,Vocational,1,False,False,False,False,False,False,False,False,False,False,False,False,False
314,Elf,Other,Rowan,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
315,Dwarf,Female,Flint,Vocational,1,False,False,False,False,False,False,False,False,False,False,False,False,True
316,Dwarf,Female,Granite,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
317,Dwarf,Male,Flint,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,True
318,Dwarf,Male,Granite,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
319,Elf,Male,Holly,Academic,1,False,False,False,False,False,False,False,False,False,False,False,True,True
320,Dwarf,Male,Sandstone,Vocational,3,False,False,False,False,True,False,False,False,False,False,False,False,False
321,Dwarf,Female,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
322,Dwarf,Female,Sandstone,Vocational,5,False,False,False,True,False,False,False,True,False,False,False,False,True
323,Elf,Female,Yew,Academic,4,False,False,False,False,False,False,False,True,False,True,False,False,False
324,Dwarf,Male,Flint,Vocational,1,False,False,False,False,False,False,False,False,False,False,False,False,True
325,Elf,Other,Yew,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
326,Elf,Female,Baobab,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,False
327,Elf,Female,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
328,Dwarf,Female,Granite,Vocational,5,True,False,False,False,False,False,False,False,False,False,False,False,False
329,Elf,Male,Palm,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
330,Elf,Male,Yew,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
331,Elf,Male,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
332,Elf,Female,Palm,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,True
333,Dwarf,Male,Sandstone,Vocational,1,False,False,False,False,False,False,False,False,False,False,False,False,False
334,Elf,Male,Palm,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
335,Dwarf,Male,Gypsum,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
336,Dwarf,Male,Granite,Vocational,3,False,True,False,False,False,False,False,False,False,False,False,False,False
337,Elf,Female,Yew,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
338,Dwarf,Female,Flint,Vocational,1,False,False,False,False,False,False,False,True,True,False,False,False,True
339,Dwarf,Female,Alabaster,Vocational,1,False,False,False,False,True,False,False,False,False,False,False,False,False
340,Elf,Male,Yew,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
341,Elf,Female,Baobab,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
342,Dwarf,Female,Gypsum,Vocational,3,False,False,False,False,False,True,False,False,False,False,False,False,False
343,Elf,Male,Rowan,Academic,1,False,True,False,False,False,False,False,False,False,False,False,False,True
344,Dwarf,Male,Flint,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,True,False
345,Elf,Male,Ash,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
346,Elf,Female,Baobab,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
347,Dwarf,Female,Granite,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
348,Elf,Male,Baobab,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
349,Dwarf,Male,Malachite,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
350,Elf,Female,Yew,Academic,5,False,False,False,False,True,False,False,False,False,False,False,False,False
351,Elf,Female,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
352,Dwarf,Female,Sandstone,Vocational,5,True,False,False,False,False,False,False,False,False,False,False,False,True
353,Dwarf,Female,Gypsum,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
354,Dwarf,Male,Gypsum,Vocational,3,False,False,False,False,True,False,True,False,False,False,True,False,False
355,Elf,Male,Baobab,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,True
356,Dwarf,Female,Granite,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
357,Dwarf,Male,Alabaster,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
358,Dwarf,Female,Alabaster,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False
359,Elf,Female,Yew,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
360,Dwarf,Female,Flint,Academic,4,False,False,False,False,True,False,False,False,False,False,False,False,False
361,Elf,Male,Baobab,Academic,3,False,False,True,False,False,False,False,False,False,False,False,False,True
362,Dwarf,Female,Gypsum,Vocational,3,False,False,False,False,True,False,False,False,False,False,False,False,True
363,Elf,Female,Baobab,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
364,Dwarf,Female,Malachite,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,True
365,Dwarf,Female,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
366,Dwarf,Male,Granite,Vocational,4,True,False,False,False,False,False,False,False,False,False,False,False,False
367,Dwarf,Other,Alabaster,Vocational,4,True,False,False,False,False,False,False,False,False,False,False,False,True
368,Elf,Female,Rowan,Vocational,5,False,False,False,True,False,True,False,False,False,False,False,False,True
369,Elf,Male,Rowan,Academic,3,True,False,False,True,False,False,False,False,False,False,False,False,True
370,Dwarf,Male,Alabaster,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
371,Elf,Male,Holly,Academic,4,False,True,True,True,False,False,False,False,False,False,False,False,False
372,Elf,Male,Ash,Academic,3,False,False,True,False,False,False,False,False,False,False,False,False,True
373,Elf,Male,Rowan,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,True
374,Dwarf,Female,Gypsum,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
375,Dwarf,Male,Sandstone,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
376,Dwarf,Male,Alabaster,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
377,Dwarf,Female,Malachite,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,True
378,Dwarf,Male,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
379,Elf,Female,Baobab,Vocational,5,True,False,False,False,False,False,False,False,False,False,False,False,False
380,Dwarf,Male,Sandstone,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,True
381,Dwarf,Male,Gypsum,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
382,Elf,Female,Baobab,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,True
383,Dwarf,Female,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
384,Elf,Female,Ash,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
385,Dwarf,Female,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
386,Elf,Female,Yew,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,False
387,Dwarf,Male,Alabaster,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
388,Dwarf,Male,Flint,Vocational,2,False,False,False,False,False,True,False,False,False,False,False,False,True
389,Dwarf,Female,Sandstone,Vocational,2,False,False,False,False,False,False,False,True,False,False,False,False,True
390,Elf,Female,Rowan,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
391,Dwarf,Other,Flint,Vocational,2,False,False,False,False,True,False,False,False,False,True,False,False,True
392,Elf,Male,Palm,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
393,Dwarf,Male,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
394,Dwarf,Female,Sandstone,Academic,2,False,False,False,False,False,False,False,False,False,True,False,False,True
395,Elf,Male,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
396,Elf,Female,Rowan,Academic,3,True,False,False,False,False,False,False,False,False,False,False,False,True
397,Dwarf,Female,Flint,Vocational,4,False,False,False,True,False,False,False,False,False,False,False,False,False
398,Elf,Male,Yew,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,True
399,Elf,Female,Baobab,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
400,Dwarf,Female,Granite,Vocational,2,False,False,True,False,False,False,False,False,False,False,False,False,False
401,Dwarf,Male,Alabaster,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
402,Dwarf,Female,Flint,Vocational,4,True,True,False,False,False,False,False,False,False,False,False,False,False
403,Elf,Female,Ash,Academic,4,False,True,False,False,True,False,False,False,False,False,False,False,True
